flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_decay,coupling,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,339.0,339.0,0.0,0.0,0.0,0.0,0.5,0.0,0.23875978602356662,0.0,0.6316882832865633,0.33059020471040834
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,352.0,352.0,0.0,0.0,0.0,0.0,0.5,0.0,0.24440268742010154,0.0,0.6321375651134173,0.3311883414005911
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2497860572060013,0.0,0.5761723557550966,0.32160807927980084
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25671490235794103,0.0,0.6548572800748511,0.3364065097962845
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2622848176261745,0.0,0.6331007372231086,0.3330009076492256
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26827814626431384,0.0,0.4453302758494666,0.29975161306046616
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27344034849638926,0.0,0.6008871054212199,0.32822504425465526
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.0,0.23875978602356662,0.0,0.8234882454422958,0.36560439397687156
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,35.0,34.0,0.0,0.0,0.0,0.0,0.4927536231884058,0.0,0.24440268742010154,0.0,0.5784105427155002,0.32187979620954577
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,83.0,82.0,0.0,0.0,0.0,0.0,0.49696969696969695,0.0,0.2497860572060013,0.0,0.6974704885875318,0.3435932583411543
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25671490235794103,0.0,0.6663410045022433,0.363473580193215
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.2622848176261745,0.0,0.8266230651845484,0.36869699564780195
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,20.0,65.0,45.0,0.0,0.3076923076923077,1.0,0.23529411764705882,0.34615384615384615,0.0,0.26827814626431384,0.0065125366330185605,0.5979447918524452,0.5987881668478362
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,13.0,123.0,110.0,0.0,0.10569105691056911,1.0,0.09558823529411764,0.44715447154471544,0.0,0.27344034849638926,0.004233148811462064,0.7017009641796828,0.5598393047726054
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.0,0.23875978602356662,0.0,0.8234882454422958,0.36560439397687156
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,35.0,34.0,0.0,0.0,0.0,0.0,0.4927536231884058,0.0,0.24440268742010154,0.0,0.5784105427155002,0.32187979620954577
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,83.0,82.0,0.0,0.0,0.0,0.0,0.49696969696969695,0.0,0.2497860572060013,0.0,0.6974704885875318,0.3435932583411543
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25671490235794103,0.0,0.6663410045022433,0.363473580193215
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.2622848176261745,0.0,0.8266230651845484,0.36869699564780195
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26827814626431384,0.0,0.5747484796854541,0.32304688975094387
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27344034849638926,0.0,0.653601397280871,0.3377136167893925
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,339.0,339.0,0.0,0.0,0.0,0.0,0.5,0.0,0.23875978602356662,0.0,0.6366849465493543,0.3314896040977108
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,352.0,352.0,0.0,0.0,0.0,0.0,0.5,0.0,0.24440268742010154,0.0,0.6316902978979007,0.33110783330179816
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2497860572060013,0.0,0.5783057916260499,0.32199209773657245
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25671490235794103,0.0,0.6613822057220122,0.3375809964127735
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2622848176261745,0.0,0.6370322943914555,0.333708587939528
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26827814626431384,0.0,0.4332672869036389,0.2975802750502171
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,1.0,224.0,223.0,0.0,0.004464285714285714,1.0,0.0044444444444444444,0.49776785714285715,0.0,0.27344034849638926,0.00032562683165092806,0.6599705930930466,0.5203200688762285
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,9.0,12.0,2.0,0.0,0.75,1.0,0.42857142857142855,0.08695652173913043,0.0,0.23875978602356662,0.002930641484858352,0.5652581861123813,0.7032776112693274
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,11.0,12.0,0.0,0.0,0.9166666666666666,1.0,0.4782608695652174,0.0,0.0,0.24440268742010154,0.0035818951481602084,0.7883460845125843,0.7823534824790743
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,9.0,11.0,1.0,0.0,0.8181818181818182,1.0,0.45,0.047619047619047616,0.0,0.2497860572060013,0.002930641484858352,0.8509338342907722,0.7718002197958751
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25671490235794103,0.0,0.6663410045022433,0.363473580193215
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,4.0,6.0,1.0,0.0,0.6666666666666666,1.0,0.4,0.09090909090909091,0.0,0.2622848176261745,0.0013025073266037122,0.6077098974791988,0.6954215178838734
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,20.0,22.0,1.0,0.0,0.9090909090909091,1.0,0.47619047619047616,0.023255813953488372,0.0,0.26827814626431384,0.0065125366330185605,0.5533867522836449,0.7392708513407588
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,16.0,17.0,0.0,0.0,0.9411764705882353,1.0,0.48484848484848486,0.0,0.0,0.27344034849638926,0.005210029306414849,0.7716957726180929,0.7867651094408412
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.23875978602356662,0.0,0.45144159714173215,0.30314580120433876
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,2.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.0,0.0,0.24440268742010154,0.0006512536633018561,0.6663307033444106,0.7089446475825063
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,5.0,7.0,1.0,0.0,0.7142857142857143,1.0,0.4166666666666667,0.07692307692307693,0.0,0.2497860572060013,0.0016281341582546401,0.6134229074076785,0.7060899256010007
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25671490235794103,0.0,0.6663410045022433,0.363473580193215
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,2.0,4.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.14285714285714285,0.0,0.2622848176261745,0.0006512536633018561,0.6783516917719299,0.668938096958826
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,20.0,22.0,1.0,0.0,0.9090909090909091,1.0,0.47619047619047616,0.023255813953488372,0.0,0.26827814626431384,0.0065125366330185605,0.5883719843462873,0.7455681931120345
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,19.0,20.0,0.0,0.0,0.95,1.0,0.48717948717948717,0.0,0.0,0.27344034849638926,0.006186909801367633,0.6571880287556098,0.7678174425516318
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.6333778906276877,0.3309286649641907
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6476311658098122,0.334036855583834
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5953728145951489,0.325205509260815
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6890420563869515,0.3426518369662581
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,323.0,322.0,0.0,0.0,0.0,0.0,0.4992248062015504,0.0,0.2633917143262265,0.0,0.666062722413783,0.3390742902043075
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,304.0,304.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.46405239781129304,0.3032113579344901
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,292.0,292.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.6467537639697301,0.33658371529557296
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.5823942316958592,0.3217516063564616
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6106673490901395,0.32738336857429295
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25132802873114357,0.0,0.5598909536942158,0.318818774298647
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.5,0.0,0.257719274362983,0.0,0.6364620217902446,0.3331874307388508
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2633917143262265,0.0,0.6194871496976295,0.33065192742547744
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26925737812862544,0.0,0.41089603466096325,0.29364321256743076
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2745604121565988,0.0,0.5792322136349213,0.3244298362353074
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,333.0,333.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2391343052858932,0.0,0.6634630392524241,0.33634399171664325
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,310.0,310.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2450535898698304,0.0,0.6910479182127434,0.3418518710163616
