anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,alignment_factor,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,composite_score
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.0,4096,21,0.2,18.0,16.0,4044.0,0.5294117647058824,0.1935483870967742,1.0,14.222222222222221,0.41634101854804567,0.7227511888972427,0.4621166895039726
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.0,4096,21,0.2,7.0,17.0,4065.0,0.2916666666666667,0.07368421052631578,1.0,14.285714285714286,0.38105117763847934,0.42761909818129584,0.2708044121541225
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.0,4096,21,0.2,6.0,14.0,4070.0,0.3,0.06896551724137931,1.0,10.5,0.640648764085353,0.7114449556755431,0.3895569791599612
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.0,4096,21,0.2,16.0,16.0,4048.0,0.5,0.17777777777777778,1.0,14.25,0.2411881944544345,0.68773174750532,0.4251238497081636
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.0,4096,21,0.2,14.0,20.0,4048.0,0.4117647058823529,0.15217391304347827,1.0,12.0,0.47871355383827624,0.6973416691299335,0.4180786738061244
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.0,4096,21,0.2,3.0,29.0,4061.0,0.09375,0.03409090909090909,1.0,15.0,0.0,0.7489500712857056,0.28702938787350357
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.0,4096,21,0.2,0.0,34.0,4061.0,0.0,0.0,0.0,21.0,0.0,0.6681707236232537,0.4271780460319063
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.0,4096,21,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,21.0,0.0,0.7140646150983561,0.4427819691334411
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.0,4096,21,0.2,0.0,26.0,4069.0,0.0,0.0,0.0,21.0,0.0,0.6492843454924522,0.4207566774674337
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.0,4096,21,0.2,10.0,23.0,4053.0,0.30303030303030304,0.10869565217391304,1.0,17.0,0.0,0.6548487322683496,0.3270622712110281
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.0,4096,21,0.2,20.0,19.0,4036.0,0.5128205128205128,0.20833333333333334,1.0,17.0,0.0,0.6604854913424347,0.40565481064617137
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,4,0.1,1.0,47.0,4047.0,0.020833333333333332,0.011494252873563218,1.0,1.0,0.0,0.6774133773276783,0.23822284714198533
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,4,0.1,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.6145548638376712,0.40894865370480826
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,4,0.1,2.0,51.0,4041.0,0.03773584905660377,0.022727272727272728,1.0,1.0,0.0,0.720150037420282,0.25950795954965405
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,4,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.6917397828192902,0.4351915261585587
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,4,0.1,1.0,61.0,4033.0,0.016129032258064516,0.010752688172043012,1.0,1.0,0.0,0.7674708678433465,0.26739170796996364
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,4,0.1,0.0,69.0,4027.0,0.0,0.0,0.0,4.0,0.0,0.558170215753967,0.3897778733563488
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,4,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.6872887012079993,0.43367815841071977
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,4,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,4.0,0.0,0.7107580921485558,0.441657751330509
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,4,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7214946485483866,0.4453081805064515
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,4,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,4.0,0.0,0.557840104788139,0.3896656356279673
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,4,0.1,0.0,63.0,4033.0,0.0,0.0,0.0,4.0,0.0,0.712584048578341,0.44227857651663594
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,4,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.7368080225933107,0.4505147276817257
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,4,0.1,0.0,64.0,4032.0,0.0,0.0,0.0,4.0,0.0,0.6576576452767537,0.4236035993940963
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,4,0.2,4.0,27.0,4061.0,0.12903225806451613,0.04597701149425287,1.0,1.0,0.0,0.6783499308032231,0.27504387080012593
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,4,0.2,2.0,30.0,4062.0,0.0625,0.023529411764705882,1.0,1.0,0.0,0.6026483871308532,0.22663574574213718
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,4,0.2,4.0,28.0,4060.0,0.125,0.045454545454545456,1.0,1.0,0.0,0.7130437300129391,0.2856166863862175
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,4,0.2,3.0,31.0,4059.0,0.08823529411764706,0.033707865168539325,1.0,1.0,0.0,0.6791169078855721,0.2616730467643728
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,4,0.2,2.0,33.0,4059.0,0.05714285714285714,0.021505376344086023,1.0,1.0,0.0,0.7489554696687075,0.27451582742929603
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,4,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,4.0,0.0,0.5481874866151415,0.3863837454491481
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,4,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,4.0,0.0,0.666222682754203,0.426515712136429
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,4,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,4.0,0.0,0.6896263780004479,0.4344729685201523
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,4,0.2,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.7003944376772115,0.43813410881025194
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,4,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,4.0,0.0,0.5457450901305203,0.3855533306443769
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,4,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.7027249311022634,0.4389264765747696
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,4,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.716978001941301,0.44377252066004236
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,4,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.6521549106934608,0.4217326696357767
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,8,0.1,1.0,47.0,4047.0,0.020833333333333332,0.011494252873563218,1.0,1.0,0.0,0.6774133773276783,0.23822284714198533
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,8,0.1,0.0,47.0,4049.0,0.0,0.0,0.0,8.0,0.0,0.6145548638376712,0.40894865370480826
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,8,0.1,2.0,51.0,4041.0,0.03773584905660377,0.022727272727272728,1.0,1.0,0.0,0.720150037420282,0.25950795954965405
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,8,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,8.0,0.0,0.6917397828192902,0.4351915261585587
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,8,0.1,1.0,61.0,4033.0,0.016129032258064516,0.010752688172043012,1.0,1.0,0.0,0.7674708678433465,0.26739170796996364
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,8,0.1,0.0,69.0,4027.0,0.0,0.0,0.0,8.0,0.0,0.558170215753967,0.3897778733563488
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,8,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.6872887012079993,0.43367815841071977
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,8,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,8.0,0.0,0.7107580921485558,0.441657751330509
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,8,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.7214946485483866,0.4453081805064515
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,8,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,8.0,0.0,0.557840104788139,0.3896656356279673
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,8,0.1,0.0,63.0,4033.0,0.0,0.0,0.0,8.0,0.0,0.712584048578341,0.44227857651663594
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,8,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,8.0,0.0,0.7368080225933107,0.4505147276817257
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,8,0.1,0.0,64.0,4032.0,0.0,0.0,0.0,8.0,0.0,0.6576576452767537,0.4236035993940963
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,8,0.2,4.0,27.0,4061.0,0.12903225806451613,0.04597701149425287,1.0,1.0,0.0,0.6783499308032231,0.27504387080012593
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,8,0.2,2.0,30.0,4062.0,0.0625,0.023529411764705882,1.0,1.0,0.0,0.6026483871308532,0.22663574574213718
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,8,0.2,4.0,28.0,4060.0,0.125,0.045454545454545456,1.0,1.0,0.0,0.7130437300129391,0.2856166863862175
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,8,0.2,3.0,31.0,4059.0,0.08823529411764706,0.033707865168539325,1.0,1.0,0.0,0.6791169078855721,0.2616730467643728
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,8,0.2,2.0,33.0,4059.0,0.05714285714285714,0.021505376344086023,1.0,1.0,0.0,0.7489554696687075,0.27451582742929603
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,8,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,8.0,0.0,0.5481874866151415,0.3863837454491481
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,8,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,8.0,0.0,0.666222682754203,0.426515712136429
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,8,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,8.0,0.0,0.6896263780004479,0.4344729685201523
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,8,0.2,0.0,35.0,4061.0,0.0,0.0,0.0,8.0,0.0,0.7003944376772115,0.43813410881025194
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,8,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,8.0,0.0,0.5457450901305203,0.3855533306443769
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,8,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,8.0,0.0,0.7027249311022634,0.4389264765747696
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,8,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,8.0,0.0,0.716978001941301,0.44377252066004236
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,8,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,8.0,0.0,0.6521549106934608,0.4217326696357767
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,13,0.1,1.0,47.0,4047.0,0.020833333333333332,0.011494252873563218,1.0,1.0,0.0,0.6774133773276783,0.23822284714198533
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,13,0.1,0.0,47.0,4049.0,0.0,0.0,0.0,13.0,0.0,0.6145548638376712,0.40894865370480826
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,13,0.1,2.0,51.0,4041.0,0.03773584905660377,0.022727272727272728,1.0,1.0,0.0,0.720150037420282,0.25950795954965405
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,13,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,13.0,0.0,0.6917397828192902,0.4351915261585587
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,13,0.1,1.0,61.0,4033.0,0.016129032258064516,0.010752688172043012,1.0,1.0,0.0,0.7674708678433465,0.26739170796996364
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,13,0.1,0.0,69.0,4027.0,0.0,0.0,0.0,13.0,0.0,0.558170215753967,0.3897778733563488
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,13,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,13.0,0.0,0.6872887012079993,0.43367815841071977
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,13,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,13.0,0.0,0.7107580921485558,0.441657751330509
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,13,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,13.0,0.0,0.7214946485483866,0.4453081805064515
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,13,0.1,5.0,51.0,4035.0,0.08928571428571429,0.05555555555555555,1.0,13.0,0.0,0.557840104788139,0.22466563562796726
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,13,0.1,13.0,39.0,4031.0,0.25,0.14285714285714285,1.0,13.0,0.0,0.712584048578341,0.3379928622309216
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,13,0.1,15.0,33.0,4033.0,0.3125,0.17045454545454544,1.0,13.0,0.0,0.7368080225933107,0.3686965458635439
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,13,0.1,9.0,48.0,4030.0,0.15789473684210525,0.10112359550561797,1.0,13.0,0.0,0.6576576452767537,0.286016372900897
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,13,0.2,4.0,27.0,4061.0,0.12903225806451613,0.04597701149425287,1.0,1.0,0.0,0.6783499308032231,0.27504387080012593
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,13,0.2,2.0,30.0,4062.0,0.0625,0.023529411764705882,1.0,1.0,0.0,0.6026483871308532,0.22663574574213718
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,13,0.2,4.0,28.0,4060.0,0.125,0.045454545454545456,1.0,1.0,0.0,0.7130437300129391,0.2856166863862175
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,13,0.2,3.0,31.0,4059.0,0.08823529411764706,0.033707865168539325,1.0,1.0,0.0,0.6791169078855721,0.2616730467643728
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,13,0.2,2.0,33.0,4059.0,0.05714285714285714,0.021505376344086023,1.0,1.0,0.0,0.7489554696687075,0.27451582742929603
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,13,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,13.0,0.0,0.5481874866151415,0.3863837454491481
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,13,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,13.0,0.0,0.666222682754203,0.426515712136429
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,13,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,13.0,0.0,0.6896263780004479,0.4344729685201523
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,13,0.2,0.0,35.0,4061.0,0.0,0.0,0.0,13.0,0.0,0.7003944376772115,0.43813410881025194
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,13,0.2,5.0,29.0,4057.0,0.14705882352941177,0.05555555555555555,1.0,13.0,0.0,0.5457450901305203,0.23672980123261222
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,13,0.2,13.0,23.0,4047.0,0.3611111111111111,0.14285714285714285,1.0,13.0,0.0,0.7027249311022634,0.3657518734001664
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,13,0.2,15.0,16.0,4050.0,0.4838709677419355,0.17045454545454544,1.0,13.0,0.0,0.716978001941301,0.40993820980960255
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,13,0.2,9.0,22.0,4056.0,0.2903225806451613,0.10112359550561797,1.0,13.0,0.0,0.6521549106934608,0.321225239407433
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,21,0.1,1.0,46.0,4047.0,0.02127659574468085,0.011494252873563218,1.0,1.0,0.0,0.6774133773276783,0.23834696061716262
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,21,0.1,0.0,47.0,4049.0,0.0,0.0,0.0,21.0,0.0,0.6145548638376712,0.40894865370480826
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,21,0.1,2.0,50.0,4041.0,0.038461538461538464,0.022727272727272728,1.0,1.0,0.0,0.720150037420282,0.2597111525830358
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,21,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,21.0,0.0,0.6917397828192902,0.4351915261585587
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,21,0.1,1.0,60.0,4033.0,0.01639344262295082,0.010752688172043012,1.0,1.0,0.0,0.7674708678433465,0.2674657428721318
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,21,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,21.0,0.0,0.558170215753967,0.3897778733563488
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,21,0.1,1.0,44.0,4050.0,0.022222222222222223,0.011111111111111112,1.0,14.0,0.0,0.6872887012079993,0.241900380632942
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,21,0.1,7.0,36.0,4046.0,0.16279069767441862,0.07954545454545454,1.0,14.0,0.0,0.7107580921485558,0.30155732849752803
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,21,0.1,8.0,31.0,4049.0,0.20512820512820512,0.08791208791208792,1.0,14.0,0.0,0.7214946485483866,0.31856825376652476
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,21,0.1,4.0,33.0,4055.0,0.10810810810810811,0.044444444444444446,1.0,13.5,0.037037037034293556,0.557840104788139,0.23089886886098102
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,21,0.1,13.0,35.0,4035.0,0.2708333333333333,0.14285714285714285,1.0,13.076923076923077,0.02037706832278148,0.712584048578341,0.3454563610300775
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,21,0.1,15.0,33.0,4033.0,0.3125,0.17045454545454544,1.0,13.0,0.0,0.7368080225933107,0.3686965458635439
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,21,0.1,9.0,48.0,4030.0,0.15789473684210525,0.10112359550561797,1.0,13.0,0.0,0.6576576452767537,0.286016372900897
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.18,0.011,4096,21,0.2,4.0,27.0,4061.0,0.12903225806451613,0.04597701149425287,1.0,1.0,0.0,0.6783499308032231,0.27504387080012593
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.18,0.011,4096,21,0.2,2.0,30.0,4062.0,0.0625,0.023529411764705882,1.0,1.0,0.0,0.6026483871308532,0.22663574574213718
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.18,0.011,4096,21,0.2,4.0,27.0,4060.0,0.12903225806451613,0.045454545454545456,1.0,1.0,0.0,0.7130437300129391,0.286745718644282
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.18,0.011,4096,21,0.2,3.0,31.0,4059.0,0.08823529411764706,0.033707865168539325,1.0,1.0,0.0,0.6791169078855721,0.2616730467643728
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.18,0.011,4096,21,0.2,2.0,32.0,4059.0,0.058823529411764705,0.021505376344086023,1.0,1.0,0.0,0.7489554696687075,0.27498641566459014
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.18,0.011,4096,21,0.2,0.0,25.0,4071.0,0.0,0.0,0.0,21.0,0.0,0.5481874866151415,0.3863837454491481
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.18,0.011,4096,21,0.2,3.0,18.0,4072.0,0.14285714285714285,0.03333333333333333,1.0,15.0,0.0,0.666222682754203,0.27251571213642906
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.18,0.011,4096,21,0.2,5.0,20.0,4066.0,0.2,0.056818181818181816,1.0,14.4,0.03402069086962604,0.6896263780004479,0.30342189651699514
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.18,0.011,4096,21,0.2,6.0,19.0,4065.0,0.24,0.06593406593406594,1.0,14.0,0.0,0.7003944376772115,0.31720224067838376
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.18,0.011,4096,21,0.2,13.0,16.0,4054.0,0.4482758620689655,0.14444444444444443,1.0,13.76923076923077,0.03059902555672555,0.5457450901305203,0.3395184940682253
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.18,0.011,4096,21,0.2,16.0,19.0,4045.0,0.45714285714285713,0.17582417582417584,1.0,13.25,0.03268020391392748,0.7027249311022634,0.4011892445362355
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.18,0.011,4096,21,0.2,15.0,16.0,4050.0,0.4838709677419355,0.17045454545454544,1.0,13.0,0.0,0.716978001941301,0.40993820980960255
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.18,0.011,4096,21,0.2,9.0,22.0,4056.0,0.2903225806451613,0.10112359550561797,1.0,13.0,0.0,0.6521549106934608,0.321225239407433
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.24,0.0,4096,4,0.1,18.0,77.0,3983.0,0.18947368421052632,0.11764705882352941,1.0,1.0,0.0,0.6665399465076263,0.3008526839797756
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.24,0.0,4096,4,0.1,21.0,83.0,3970.0,0.20192307692307693,0.12727272727272726,1.0,1.0,0.0,0.6864250003118177,0.3128320525535705
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.24,0.0,4096,4,0.1,17.0,83.0,3979.0,0.17,0.10828025477707007,1.0,1.0,0.0,0.7000235729541456,0.30509846066428215
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.24,0.0,4096,4,0.1,21.0,82.0,3971.0,0.20388349514563106,0.12804878048780488,1.0,1.0,0.0,0.41118391632461726,0.21993869067895144
random_irrat_5,random_irrational,0.1275914149639531,-0.012000000000000004,0.24,0.0,4096,4,0.1,14.0,88.0,3980.0,0.13725490196078433,0.08974358974358974,1.0,1.0,0.0,0.691271040634476,0.2896173725185876
random_irrat_5,random_irrational,0.1335914149639531,-0.006000000000000005,0.24,0.0,4096,4,0.1,13.0,91.0,3979.0,0.125,0.08125,1.0,1.0,0.0,0.6622929202131722,0.2748045928724786
random_irrat_5,random_irrational,0.1395914149639531,-6.938893903907228e-18,0.24,0.0,4096,4,0.1,13.0,88.0,3982.0,0.12871287128712872,0.08387096774193549,1.0,1.0,0.0,0.6885228341097172,0.2852341417512483
random_irrat_5,random_irrational,0.14559141496395311,0.0059999999999999915,0.24,0.0,4096,4,0.1,12.0,91.0,3981.0,0.11650485436893204,0.07547169811320754,1.0,1.0,0.0,0.7266314479493474,0.29326095718645645
random_irrat_5,random_irrational,0.1515914149639531,0.01199999999999999,0.24,0.0,4096,4,0.1,11.0,101.0,3973.0,0.09821428571428571,0.06875,1.0,1.0,0.0,0.6552181994346511,0.2626491878077814
random_irrat_5,random_irrational,0.1575914149639531,0.017999999999999988,0.24,0.0,4096,4,0.1,10.0,89.0,3987.0,0.10101010101010101,0.06369426751592357,1.0,1.0,0.0,0.6982620174075724,0.27715688235426916
random_irrat_5,random_irrational,0.1635914149639531,0.023999999999999987,0.24,0.0,4096,4,0.1,8.0,95.0,3984.0,0.07766990291262135,0.05063291139240506,1.0,1.0,0.0,0.6327561171616789,0.24599857670113776
random_irrat_5,random_irrational,0.16959141496395308,0.029999999999999985,0.24,0.0,4096,4,0.1,9.0,94.0,3984.0,0.08737864077669903,0.056962025316455694,1.0,1.0,0.0,0.6374482093117768,0.25145157514044186
random_irrat_5,random_irrational,0.17559141496395309,0.03599999999999998,0.24,0.0,4096,4,0.1,5.0,99.0,3986.0,0.04807692307692308,0.03164556962025317,1.0,1.0,0.0,0.6387455353792388,0.23633122302212525
random_irrat_5,random_irrational,0.1035914149639531,-0.036,0.24,0.0,4096,4,0.2,12.0,45.0,4027.0,0.21052631578947367,0.0784313725490196,1.0,1.0,0.0,0.6629948806289421,0.29848327489371645
random_irrat_5,random_irrational,0.10959141496395311,-0.03,0.24,0.0,4096,4,0.2,15.0,48.0,4017.0,0.23809523809523808,0.09090909090909091,1.0,1.0,0.0,0.6696711656250112,0.3107184993428068
random_irrat_5,random_irrational,0.11559141496395312,-0.024,0.24,0.0,4096,4,0.2,12.0,47.0,4025.0,0.2033898305084746,0.07643312101910828,1.0,1.0,0.0,0.6898748043587982,0.30526454780780377
random_irrat_5,random_irrational,0.1215914149639531,-0.018000000000000002,0.24,0.0,4096,4,0.2,16.0,41.0,4022.0,0.2807017543859649,0.0975609756097561,1.0,1.0,0.0,0.3928327912579265,0.22972061586552125
