anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,alignment_factor,center_share,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,composite_score
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.0,4096,21,0.1,0.02685546875,4.0,60.0,4027.0,0.0625,0.026143790849673203,1.0,16.0,0.0,0.6698686979153741,0.2499612396441684
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.0,4096,21,0.1,0.03271484375,5.0,63.0,4023.0,0.07352941176470588,0.03067484662576687,1.0,16.0,0.0,0.6758378966639822,0.2558945925525097
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.0,4096,21,0.1,0.025146484375,9.0,37.0,4040.0,0.1956521739130435,0.06040268456375839,1.0,16.0,0.0,0.3433734556794522,0.18240206684814245
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.0,4096,21,0.1,0.026611328125,6.0,48.0,4036.0,0.1111111111111111,0.037267080745341616,1.0,16.0,0.0,0.6420797988700755,0.2561263172610983
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.0,4096,21,0.14,0.022705078125,46.0,23.0,3980.0,0.6666666666666666,0.2804878048780488,1.0,16.82608695652174,0.033492199989781396,0.7152022954028369,0.48300262798086246
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.0,4096,21,0.14,0.021484375,28.0,40.0,4000.0,0.4117647058823529,0.17391304347826086,1.0,17.0,0.0,0.6843997130452533,0.3792943679085319
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.0,4096,21,0.14,0.021240234375,4.0,57.0,4030.0,0.06557377049180328,0.02531645569620253,1.0,17.0,0.0,0.6191307550625682,0.2334220744842946
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.0,4096,21,0.14,0.020751953125,2.0,39.0,4053.0,0.04878048780487805,0.01282051282051282,1.0,16.0,0.0,0.6906373848132024,0.25078293972954696
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.0,4096,21,0.14,0.0224609375,6.0,32.0,4051.0,0.15789473684210525,0.037037037037037035,1.0,16.333333333333332,0.04563404035434464,0.3989477990974507,0.19017016790393693
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.0,4096,21,0.14,0.021728515625,9.0,29.0,4049.0,0.23684210526315788,0.056962025316455694,1.0,16.22222222222222,0.03874557704892925,0.39535022872964476,0.2140876779626398
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.0,4096,21,0.14,0.021728515625,9.0,26.0,4051.0,0.2571428571428571,0.055900621118012424,1.0,16.666666666666668,0.056568542491529684,0.6355635145687031,0.30267919015392364
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.0,4096,21,0.14,0.021728515625,1.0,53.0,4041.0,0.018518518518518517,0.00625,1.0,18.0,0.0,0.7478818310534161,0.2605900077433467
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.0,4096,21,0.14,0.022216796875,15.0,38.0,4027.0,0.2830188679245283,0.09259259259259259,1.0,16.866666666666667,0.029578319261281447,0.6891815755118591,0.33259995090046923
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.0,4096,21,0.14,0.020751953125,30.0,18.0,4018.0,0.625,0.1935483870967742,1.0,16.8,0.035714285712159864,0.684661822195892,0.44548087208099546
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.0,4096,21,0.14,0.020263671875,39.0,9.0,4009.0,0.8125,0.26,1.0,16.794871794871796,0.0361287314976938,0.5729523700834664,0.47199410434819417
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.0,4096,21,0.14,0.018798828125,24.0,24.0,4023.0,0.5,0.16216216216216217,1.0,16.666666666666668,0.0447213595473125,0.6053830340441522,0.37859712952798596
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.0,4096,21,0.14,0.022216796875,6.0,50.0,4034.0,0.10714285714285714,0.037037037037037035,1.0,16.333333333333332,0.057723002542306556,0.7308230827557631,0.28976435500701064
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.0,4096,21,0.14,0.019775390625,4.0,38.0,4049.0,0.09523809523809523,0.026143790849673203,1.0,16.0,0.0,0.6673570020999302,0.2582739297335841
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.0,4096,21,0.14,0.0263671875,3.0,46.0,4044.0,0.061224489795918366,0.018404907975460124,1.0,17.333333333333332,0.05439282931890407,0.672104939109565,0.25332284622120443
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.0,4096,21,0.14,0.020263671875,8.0,27.0,4052.0,0.22857142857142856,0.053691275167785234,1.0,16.25,0.04070386632156577,0.3409725429349413,0.19285140343380663
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.0,4096,21,0.14,0.021240234375,2.0,37.0,4055.0,0.05128205128205128,0.012422360248447204,1.0,16.0,0.0,0.6406891599511364,0.23442931358708122
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.0,4096,21,0.2,0.01611328125,39.0,14.0,4003.0,0.7358490566037735,0.23780487804878048,1.0,14.435897435897436,0.37015747142304656,0.7092206649898338,0.5195902377082243
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.0,4096,21,0.2,0.01416015625,20.0,24.0,4032.0,0.45454545454545453,0.12422360248447205,1.0,15.5,0.2903225806264308,0.6737628819092704,0.4019381620191987
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.0,4096,21,0.2,0.014404296875,5.0,34.0,4051.0,0.1282051282051282,0.03164556962025317,1.0,8.0,0.918558653428872,0.6144350117548858,0.3239862347000524
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.0,4096,21,0.2,0.014404296875,6.0,21.0,4063.0,0.2222222222222222,0.038461538461538464,1.0,9.0,0.777777777691358,0.679700003459718,0.36246552253691194
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.0,4096,21,0.2,0.014892578125,7.0,20.0,4061.0,0.25925925925925924,0.043209876543209874,1.0,14.571428571428571,0.35727190503996364,0.3966220105166157,0.24380360634921683
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.0,4096,21,0.2,0.01416015625,11.0,15.0,4059.0,0.4230769230769231,0.06962025316455696,1.0,16.363636363636363,0.27977062913877343,0.3900118238649478,0.2859788544763429
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.0,4096,21,0.2,0.014892578125,7.0,21.0,4060.0,0.25,0.043478260869565216,1.0,11.142857142857142,0.7105849466311536,0.6278889997331629,0.3481551425962895
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.0,4096,21,0.2,0.0146484375,6.0,31.0,4053.0,0.16216216216216217,0.0375,1.0,4.666666666666667,1.2777531297260754,0.7406890675169705,0.4062099387392614
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.0,4096,21,0.2,0.015380859375,14.0,21.0,4046.0,0.4,0.08641975308641975,1.0,12.714285714285714,0.53296814493028,0.6779884766721246,0.4007090892185003
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.0,4096,21,0.2,0.013916015625,26.0,8.0,4036.0,0.7647058823529411,0.16774193548387098,1.0,14.23076923076923,0.3709699445528181,0.680936125922295,0.5055070738237261
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.0,4096,21,0.2,0.01318359375,33.0,0.0,4030.0,1.0,0.22,1.0,15.212121212121213,0.2797227015366373,0.5689677866896778,0.5354268635974215
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.0,4096,21,0.2,0.0126953125,23.0,10.0,4039.0,0.696969696969697,0.1554054054054054,1.0,13.130434782608695,0.45157114041922,0.5963496419688774,0.46200905762744404
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.0,4096,21,0.2,0.013671875,7.0,27.0,4055.0,0.20588235294117646,0.043209876543209874,1.0,6.0,1.0578504708485992,0.7308106804066816,0.3985285056074669
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.0,4096,21,0.2,0.013671875,4.0,27.0,4060.0,0.12903225806451613,0.026143790849673203,1.0,18.0,0.0,0.6691149108727437,0.2683339843077385
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.0,4096,21,0.2,0.017333984375,10.0,23.0,4053.0,0.30303030303030304,0.06134969325153374,1.0,10.0,0.79999999992,0.6654437217604616,0.3861422950259179
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.0,4096,21,0.2,0.0146484375,9.0,16.0,4061.0,0.36,0.06040268456375839,1.0,17.555555555555557,0.047362751728617834,0.33676523133248226,0.22996168201280992
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.0,4096,21,0.2,0.01513671875,8.0,21.0,4059.0,0.27586206896551724,0.049689440993788817,1.0,16.5,0.0524863881049668,0.6366128084786005,0.3068327446203483
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.011,4096,4,0.1,0.023681640625,0.0,93.0,4003.0,0.0,0.0,0.0,4.0,0.0,0.5784224930118809,0.3966636476240395
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.011,4096,4,0.1,0.025146484375,0.0,98.0,3998.0,0.0,0.0,0.0,4.0,0.0,0.6277460747575319,0.4134336654175609
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.011,4096,4,0.1,0.025634765625,0.0,98.0,3998.0,0.0,0.0,0.0,4.0,0.0,0.6923035331500185,0.43538320127100627
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.011,4096,4,0.1,0.013427734375,0.0,55.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.6630335226265813,0.42543139769303767
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.011,4096,4,0.1,0.025634765625,0.0,97.0,3999.0,0.0,0.0,0.0,4.0,0.0,0.6913464167283898,0.4350577816876525
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.011,4096,4,0.1,0.02734375,0.0,102.0,3994.0,0.0,0.0,0.0,4.0,0.0,0.38828756179853496,0.33201777101150187
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.011,4096,4,0.1,0.025634765625,0.0,97.0,3999.0,0.0,0.0,0.0,4.0,0.0,0.6030650164437723,0.4050421055908826
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.011,4096,4,0.1,0.025146484375,0.0,95.0,4001.0,0.0,0.0,0.0,4.0,0.0,0.7529258162967327,0.45599477754088913
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.011,4096,4,0.1,0.026611328125,0.0,98.0,3997.0,0.0,0.0,0.0,4.0,0.0,0.6634375707508098,0.4255687740552754
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.011,4096,4,0.1,0.02587890625,0.0,96.0,4000.0,0.0,0.0,0.0,4.0,0.0,0.6175997637480932,0.4099839196743517
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.011,4096,4,0.1,0.02587890625,0.0,93.0,4003.0,0.0,0.0,0.0,4.0,0.0,0.6828844297248953,0.4321807061064644
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.011,4096,4,0.1,0.02490234375,0.0,88.0,4008.0,0.0,0.0,0.0,4.0,0.0,0.7524050533501858,0.4558177181390632
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.011,4096,4,0.1,0.027099609375,0.0,94.0,4002.0,0.0,0.0,0.0,4.0,0.0,0.6342377881636321,0.41564084797563494
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.011,4096,4,0.1,0.025390625,0.0,91.0,4005.0,0.0,0.0,0.0,4.0,0.0,0.7180156718992781,0.4441253284457546
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.011,4096,4,0.1,0.0263671875,0.0,97.0,3999.0,0.0,0.0,0.0,4.0,0.0,0.6601994388910382,0.424467809222953
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.011,4096,4,0.1,0.025390625,0.0,92.0,4003.0,0.0,0.0,0.0,4.0,0.0,0.629576135205856,0.4140558859699911
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.011,4096,4,0.1,0.026123046875,0.0,97.0,3999.0,0.0,0.0,0.0,4.0,0.0,0.728561613996633,0.44771094875885525
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.011,4096,4,0.14,0.01953125,0.0,76.0,4020.0,0.0,0.0,0.0,4.0,0.0,0.5783837710381563,0.39665048215297316
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.011,4096,4,0.14,0.021240234375,0.0,82.0,4014.0,0.0,0.0,0.0,4.0,0.0,0.6254730221466323,0.412660827529855
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.011,4096,4,0.14,0.0205078125,0.0,77.0,4019.0,0.0,0.0,0.0,4.0,0.0,0.685768302754213,0.43316122293643244
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.011,4096,4,0.14,0.00341796875,0.0,14.0,4082.0,0.0,0.0,0.0,4.0,0.0,0.6551549749942509,0.42275269149804534
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.011,4096,4,0.14,0.021240234375,0.0,79.0,4017.0,0.0,0.0,0.0,4.0,0.0,0.6882638912051252,0.4340097230097426
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.011,4096,4,0.14,0.021484375,0.0,78.0,4018.0,0.0,0.0,0.0,4.0,0.0,0.38049235789317826,0.3293674016836806
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.011,4096,4,0.14,0.020751953125,0.0,77.0,4019.0,0.0,0.0,0.0,4.0,0.0,0.5991830453606468,0.40372223542262
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.011,4096,4,0.14,0.02001953125,0.0,74.0,4022.0,0.0,0.0,0.0,4.0,0.0,0.7439722489893188,0.4529505646563684
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.011,4096,4,0.14,0.021240234375,0.0,76.0,4019.0,0.0,0.0,0.0,4.0,0.0,0.6624598979741161,0.42523636531119946
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.011,4096,4,0.14,0.020263671875,0.0,73.0,4023.0,0.0,0.0,0.0,4.0,0.0,0.620788091362207,0.4110679510631504
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.011,4096,4,0.14,0.021240234375,0.0,74.0,4022.0,0.0,0.0,0.0,4.0,0.0,0.673564617215586,0.42901196985329926
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.011,4096,4,0.14,0.020751953125,0.0,71.0,4025.0,0.0,0.0,0.0,4.0,0.0,0.7503353770344773,0.4551140281917223
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.011,4096,4,0.14,0.021240234375,0.0,70.0,4026.0,0.0,0.0,0.0,4.0,0.0,0.6342683772544568,0.41565124826651534
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.011,4096,4,0.14,0.0205078125,0.0,71.0,4025.0,0.0,0.0,0.0,4.0,0.0,0.7110013903404135,0.44174047271574063
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.011,4096,4,0.14,0.021240234375,0.0,76.0,4020.0,0.0,0.0,0.0,4.0,0.0,0.6575112454814462,0.42355382346369175
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.011,4096,4,0.14,0.021484375,0.0,76.0,4019.0,0.0,0.0,0.0,4.0,0.0,0.6232402648367272,0.4119016900444873
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.011,4096,4,0.14,0.02099609375,0.0,76.0,4020.0,0.0,0.0,0.0,4.0,0.0,0.7193964404092019,0.4445947897391287
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.011,4096,4,0.2,0.012939453125,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.5783966946020869,0.39665487616470957
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.011,4096,4,0.2,0.01318359375,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6141310923184431,0.40880457138827064
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.011,4096,4,0.2,0.013671875,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.677073308754583,0.43020492497655827
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.011,4096,4,0.2,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,4.0,0.0,0.6597627052381625,0.42431931978097526
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.011,4096,4,0.2,0.014892578125,0.0,53.0,4043.0,0.0,0.0,0.0,4.0,0.0,0.6768536034282862,0.43013022516561733
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.011,4096,4,0.2,0.01513671875,0.0,52.0,4044.0,0.0,0.0,0.0,4.0,0.0,0.37106122607588066,0.32616081686579945
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.011,4096,4,0.2,0.013916015625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6003474562888105,0.4041181351381956
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.011,4096,4,0.2,0.0126953125,0.0,44.0,4052.0,0.0,0.0,0.0,4.0,0.0,0.7413296799809528,0.45205209119352396
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.011,4096,4,0.2,0.013671875,0.0,45.0,4050.0,0.0,0.0,0.0,4.0,0.0,0.6567569504558322,0.42329736315498295
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.011,4096,4,0.2,0.01318359375,0.0,44.0,4052.0,0.0,0.0,0.0,4.0,0.0,0.6145378843220046,0.4089428806694816
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.011,4096,4,0.2,0.013427734375,0.0,42.0,4054.0,0.0,0.0,0.0,4.0,0.0,0.6614120303308193,0.4248800903124786
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.011,4096,4,0.2,0.014404296875,0.0,45.0,4051.0,0.0,0.0,0.0,4.0,0.0,0.7515937277563209,0.45554186743714914
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.011,4096,4,0.2,0.014892578125,0.0,44.0,4052.0,0.0,0.0,0.0,4.0,0.0,0.6326282419647415,0.4150936022680122
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.011,4096,4,0.2,0.014404296875,0.0,46.0,4050.0,0.0,0.0,0.0,4.0,0.0,0.7036234101141595,0.43923195943881427
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.011,4096,4,0.2,0.0146484375,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6540332690074604,0.4223713114625366
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.011,4096,4,0.2,0.015869140625,0.0,53.0,4042.0,0.0,0.0,0.0,4.0,0.0,0.6183011736375634,0.4102223990367716
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.011,4096,4,0.2,0.014404296875,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.713424752860684,0.4425644159726326
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.011,4096,8,0.1,0.023681640625,0.0,93.0,4003.0,0.0,0.0,0.0,8.0,0.0,0.5784224930118809,0.3966636476240395
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.011,4096,8,0.1,0.025146484375,0.0,98.0,3998.0,0.0,0.0,0.0,8.0,0.0,0.6277460747575319,0.4134336654175609
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.011,4096,8,0.1,0.025634765625,0.0,98.0,3998.0,0.0,0.0,0.0,8.0,0.0,0.6923035331500185,0.43538320127100627
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.011,4096,8,0.1,0.013427734375,0.0,55.0,4041.0,0.0,0.0,0.0,8.0,0.0,0.6630335226265813,0.42543139769303767
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.011,4096,8,0.1,0.025634765625,0.0,96.0,3999.0,0.0,0.0,0.0,8.0,0.0,0.6913464167283898,0.4350577816876525
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.011,4096,8,0.1,0.02734375,0.0,102.0,3994.0,0.0,0.0,0.0,8.0,0.0,0.38828756179853496,0.33201777101150187
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.011,4096,8,0.1,0.025634765625,0.0,96.0,3999.0,0.0,0.0,0.0,8.0,0.0,0.6030650164437723,0.4050421055908826
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.011,4096,8,0.1,0.025146484375,0.0,95.0,4001.0,0.0,0.0,0.0,8.0,0.0,0.7529258162967327,0.45599477754088913
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.011,4096,8,0.1,0.026611328125,0.0,98.0,3997.0,0.0,0.0,0.0,8.0,0.0,0.6634375707508098,0.4255687740552754
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.011,4096,8,0.1,0.02587890625,0.0,96.0,4000.0,0.0,0.0,0.0,8.0,0.0,0.6175997637480932,0.4099839196743517
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.011,4096,8,0.1,0.02587890625,0.0,93.0,4003.0,0.0,0.0,0.0,8.0,0.0,0.6828844297248953,0.4321807061064644
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.011,4096,8,0.1,0.02490234375,0.0,88.0,4008.0,0.0,0.0,0.0,8.0,0.0,0.7524050533501858,0.4558177181390632
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.011,4096,8,0.1,0.027099609375,0.0,94.0,4002.0,0.0,0.0,0.0,8.0,0.0,0.6342377881636321,0.41564084797563494
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.011,4096,8,0.1,0.025390625,0.0,91.0,4005.0,0.0,0.0,0.0,8.0,0.0,0.7180156718992781,0.4441253284457546
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.011,4096,8,0.1,0.0263671875,0.0,97.0,3999.0,0.0,0.0,0.0,8.0,0.0,0.6601994388910382,0.424467809222953
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.011,4096,8,0.1,0.025390625,0.0,92.0,4003.0,0.0,0.0,0.0,8.0,0.0,0.629576135205856,0.4140558859699911
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.011,4096,8,0.1,0.026123046875,0.0,97.0,3999.0,0.0,0.0,0.0,8.0,0.0,0.728561613996633,0.44771094875885525
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.011,4096,8,0.14,0.01953125,0.0,76.0,4020.0,0.0,0.0,0.0,8.0,0.0,0.5783837710381563,0.39665048215297316
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.011,4096,8,0.14,0.021240234375,0.0,82.0,4014.0,0.0,0.0,0.0,8.0,0.0,0.6254730221466323,0.412660827529855
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.011,4096,8,0.14,0.0205078125,0.0,77.0,4019.0,0.0,0.0,0.0,8.0,0.0,0.685768302754213,0.43316122293643244
random_irrat_6,random_irrational,0.428591054582519,-0.030000000000000006,0.24,0.011,4096,8,0.14,0.00341796875,0.0,14.0,4082.0,0.0,0.0,0.0,8.0,0.0,0.6551549749942509,0.42275269149804534
random_irrat_6,random_irrational,0.434591054582519,-0.024000000000000007,0.24,0.011,4096,8,0.14,0.021240234375,0.0,78.0,4017.0,0.0,0.0,0.0,8.0,0.0,0.6882638912051252,0.4340097230097426
random_irrat_6,random_irrational,0.440591054582519,-0.01800000000000001,0.24,0.011,4096,8,0.14,0.021484375,0.0,78.0,4018.0,0.0,0.0,0.0,8.0,0.0,0.38049235789317826,0.3293674016836806
random_irrat_6,random_irrational,0.446591054582519,-0.01200000000000001,0.24,0.011,4096,8,0.14,0.020751953125,0.0,76.0,4019.0,0.0,0.0,0.0,8.0,0.0,0.5991830453606468,0.40372223542262
random_irrat_6,random_irrational,0.452591054582519,-0.006000000000000012,0.24,0.011,4096,8,0.14,0.02001953125,0.0,74.0,4022.0,0.0,0.0,0.0,8.0,0.0,0.7439722489893188,0.4529505646563684
random_irrat_6,random_irrational,0.45859105458251903,-1.3877787807814457e-17,0.24,0.011,4096,8,0.14,0.021240234375,0.0,76.0,4019.0,0.0,0.0,0.0,8.0,0.0,0.6624598979741161,0.42523636531119946
random_irrat_6,random_irrational,0.46459105458251904,0.0059999999999999845,0.24,0.011,4096,8,0.14,0.020263671875,0.0,73.0,4023.0,0.0,0.0,0.0,8.0,0.0,0.620788091362207,0.4110679510631504
random_irrat_6,random_irrational,0.47059105458251904,0.011999999999999983,0.24,0.011,4096,8,0.14,0.021240234375,0.0,74.0,4022.0,0.0,0.0,0.0,8.0,0.0,0.673564617215586,0.42901196985329926
random_irrat_6,random_irrational,0.476591054582519,0.01799999999999998,0.24,0.011,4096,8,0.14,0.020751953125,0.0,71.0,4025.0,0.0,0.0,0.0,8.0,0.0,0.7503353770344773,0.4551140281917223
random_irrat_6,random_irrational,0.482591054582519,0.02399999999999998,0.24,0.011,4096,8,0.14,0.021240234375,0.0,70.0,4026.0,0.0,0.0,0.0,8.0,0.0,0.6342683772544568,0.41565124826651534
random_irrat_6,random_irrational,0.488591054582519,0.029999999999999978,0.24,0.011,4096,8,0.14,0.0205078125,0.0,71.0,4025.0,0.0,0.0,0.0,8.0,0.0,0.7110013903404135,0.44174047271574063
random_irrat_6,random_irrational,0.494591054582519,0.035999999999999976,0.24,0.011,4096,8,0.14,0.021240234375,0.0,76.0,4020.0,0.0,0.0,0.0,8.0,0.0,0.6575112454814462,0.42355382346369175
random_irrat_6,random_irrational,0.500591054582519,0.041999999999999975,0.24,0.011,4096,8,0.14,0.021484375,0.0,76.0,4019.0,0.0,0.0,0.0,8.0,0.0,0.6232402648367272,0.4119016900444873
random_irrat_6,random_irrational,0.506591054582519,0.04799999999999997,0.24,0.011,4096,8,0.14,0.02099609375,0.0,76.0,4020.0,0.0,0.0,0.0,8.0,0.0,0.7193964404092019,0.4445947897391287
random_irrat_6,random_irrational,0.41059105458251904,-0.048,0.24,0.011,4096,8,0.2,0.012939453125,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.5783966946020869,0.39665487616470957
random_irrat_6,random_irrational,0.41659105458251905,-0.042,0.24,0.011,4096,8,0.2,0.01318359375,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.6141310923184431,0.40880457138827064
random_irrat_6,random_irrational,0.422591054582519,-0.036000000000000004,0.24,0.011,4096,8,0.2,0.013671875,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.677073308754583,0.43020492497655827
