flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,write_threshold,revision_threshold,learning_rate,coherence_limit,release_threshold,overload_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_pocket_lifetime,mean_revision_size,revision_write_rate,pollution,phase_lock_resistance,composite_score
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.0,0.36,0.88,0.68,0.05,0.03,0.38,0.14,1.1,0.0,169.0,0.0,0.0,0.49851632047477745,0.0,13.928571428571429,0.0042591188060124505,0.0,0.0,0.6997891896607489,0.3912859526464504
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.0,0.36,0.88,0.68,0.05,0.03,0.38,0.14,1.1,0.0,202.0,0.0,0.0,0.4987593052109181,0.0,12.368159203980099,0.005785421869227802,0.0,0.0,0.7465278627329179,0.40160679262845994
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.0,0.36,0.88,0.68,0.05,0.03,0.38,0.14,1.1,0.0,193.0,0.0,0.0,0.5,0.0,12.248704663212436,0.005489255140052334,0.0,0.0,0.4688916951459724,0.35126207405134047
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.0,0.36,0.88,0.68,0.05,0.03,0.38,0.14,1.1,0.0,152.0,0.0,0.0,0.49834983498349833,0.0,15.85430463576159,0.0053014131190821,0.0,0.0,0.7332977345974228,0.3986203586263887
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.0,0.36,0.88,0.68,0.05,0.03,0.38,0.14,1.1,0.0,257.0,0.0,0.0,0.49902534113060426,0.0,9.3203125,0.006204185109291612,0.0,0.0,0.4903878643242271,0.3560250469649754
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.0,0.36,0.88,0.68,0.05,0.03,0.38,0.14,1.1,2.0,208.0,0.009615384615384616,0.009523809523809525,0.4951923076923077,0.0,9.932692307692308,0.0047689318450899265,1.0,0.0006512536633018561,0.5431190293906334,0.48692506855819095
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,15.0,16.0,0.9375,0.4838709677419355,0.0,0.0,194.33333333333334,0.0034266540739129638,1.0,0.00488440247476392,0.5843061252138237,0.7352370227716081
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,35.0,36.0,0.9722222222222222,0.49295774647887325,0.0,0.0,78.28571428571429,0.00489209095821359,1.0,0.011396939107782481,0.7957042349605036,0.7823033602986547
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,31.0,32.0,0.96875,0.49206349206349204,0.0,0.0,92.6774193548387,0.004386730692721869,1.0,0.010094431781178768,0.7560480121546865,0.7738696597414103
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,28.0,29.0,0.9655172413793104,0.49122807017543857,0.0,0.0,101.25,0.004502348155902968,1.0,0.009117551286225985,0.76090663811718,0.774251320629419
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,47.0,48.0,0.9791666666666666,0.49473684210526314,0.0,0.0,59.808510638297875,0.0055931997480335865,1.0,0.015304461087593618,0.7051613758530881,0.7681040851884324
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,42.0,42.0,1.0,0.5,0.0,0.0,66.19047619047619,0.005110478160037915,1.0,0.013676326929338978,0.7937641368592795,0.7881715361803707
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.0,0.36,0.94,0.68,0.05,0.03,0.56,0.08,1.1,39.0,40.0,0.975,0.4936708860759494,0.0,0.0,71.97435897435898,0.006161393924854478,1.0,0.012699446434386193,0.5617989952410525,0.7422969476068584
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,14.0,15.0,0.9333333333333333,0.4827586206896552,0.0,0.0,209.0,0.010192186268652714,1.0,0.004558775643112993,0.5899001923376812,0.7437989447154942
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,32.0,35.0,0.9142857142857143,0.47761194029850745,0.028985507246376812,0.0,81.55882352941177,0.012430659479192254,1.0,0.00976880494952784,0.8135312665632572,0.7821817869536041
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,20.0,21.0,0.9523809523809523,0.4878048780487805,0.0,0.0,147.0,0.012381424616579052,1.0,0.0065125366330185605,0.7780425809216772,0.7844807943223606
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,22.0,23.0,0.9565217391304348,0.4888888888888889,0.0,0.0,128.0,0.012220622629922401,1.0,0.007163790296320417,0.7711962157121933,0.7839141291575926
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,38.0,44.0,0.8636363636363636,0.4634146341463415,0.05747126436781609,0.0,64.93023255813954,0.01424500923621395,1.0,0.012373819602735266,0.5421435665211605,0.7240030848688175
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,34.0,34.0,1.0,0.5,0.0,0.0,83.38235294117646,0.013865560684988745,1.0,0.011071312276131553,0.836905517995791,0.8070892391133879
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.0,0.36,0.94,0.68,0.16,0.07,0.56,0.14,1.45,32.0,41.0,0.7804878048780488,0.4383561643835616,0.09876543209876543,0.0,70.975,0.015768765517132886,1.0,0.010420058612829698,0.5683596056636979,0.7118068724062738
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,31.0,0.0,0.0,0.4918032786885246,0.0,2.2,0.00895757141772251,0.0,0.0,0.4042352214357692,0.2569593041305916
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,268.0,0.0,0.0,0.49906542056074765,0.0,4.842696629213483,0.012195035139820887,0.0,0.0,0.4159518243954926,0.302755571754167
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,3.0,0.0,0.0,0.4,0.0,1.5,0.007153388696291633,0.0,0.0,0.5704821413060326,0.2741285213054504
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,29.0,0.0,0.0,0.49122807017543857,0.0,6.642857142857143,0.010440992213211415,0.0,0.0,0.4407974127600237,0.3320376317061757
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,19.0,0.0,0.0,0.4864864864864865,0.0,164.05555555555554,0.009546895482059536,0.0,0.0,0.5115659721279617,0.36401549433560754
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,4.0,0.0,0.0,0.42857142857142855,0.0,1.6666666666666667,0.007385224791661728,0.0,0.0,0.5601175306466002,0.2750526865059652
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.14,0.94,0.5,0.1,0.07,0.56,0.08,1.1,0.0,85.0,0.0,0.0,0.4970414201183432,0.0,32.392857142857146,0.01289572772800659,0.0,0.0,0.4929972820296914,0.3648591704253527
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,451.0,0.0,0.0,0.5,0.0,1.1108647450110865,0.004948805400564148,0.0,0.0,0.2560557079429602,0.20893900535560433
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,473.0,0.0,0.0,0.49947089947089945,0.0,1.0254237288135593,0.004966866946534263,0.0,0.0,0.48933526731979193,0.24967028773293376
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,502.0,0.0,0.0,0.5,0.0,1.0,0.0049861029085725575,0.0,0.0,0.48725097610372603,0.2489378043343864
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,509.0,0.0,0.0,0.5,0.0,1.0,0.005229863337398308,0.0,0.0,0.3450072511711184,0.2236386343825492
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,506.0,0.0,0.0,0.49950544015825915,0.0,1.0,0.005534412936021618,0.0,0.0,0.5151900098389739,0.2546522179410423
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,505.0,0.0,0.0,0.5,0.0,1.0,0.005813565252201612,0.0,0.0,0.5084570088400369,0.25378921815645866
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.14,0.94,0.5,0.16,0.03,0.22,0.14,1.45,0.0,500.0,0.0,0.0,0.5,0.0,1.0,0.006157898926284948,0.0,0.0,0.4051374489881936,0.235622114475731
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,451.0,0.0,0.0,0.5,0.0,1.1108647450110865,0.022933569697890597,0.0,0.0,0.2560557079429602,0.2314199607272624
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,473.0,0.0,0.0,0.49947089947089945,0.0,1.0254237288135593,0.022775218739190698,0.0,0.0,0.48933526731979193,0.2719307274737543
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,502.0,0.0,0.0,0.5,0.0,1.0,0.022880359964860687,0.0,0.0,0.48725097610372603,0.27130562565474653
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,509.0,0.0,0.0,0.5,0.0,1.0,0.023883236702154493,0.0,0.0,0.3450072511711184,0.24695535108849442
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,506.0,0.0,0.0,0.49950544015825915,0.0,1.0,0.024994644002023125,0.0,0.0,0.5151900098389739,0.2789775067735442
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,505.0,0.0,0.0,0.5,0.0,1.0,0.02680307032805569,0.0,0.0,0.5084570088400369,0.28002609950127627
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.14,0.94,0.5,0.16,0.13,0.56,0.14,1.45,0.0,500.0,0.0,0.0,0.5,0.0,1.0,0.028036919836400036,0.0,0.0,0.4051374489881936,0.26297089061337486
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,36.0,37.0,0.972972972972973,0.4931506849315068,0.0,0.0,77.91666666666667,0.0039443384252046245,1.0,0.011722565939433409,0.5758925277698186,0.7416925174790947
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,34.0,38.0,0.8947368421052632,0.4722222222222222,0.04,0.0,74.10810810810811,0.003916495505264189,1.0,0.011071312276131553,0.8503520397038706,0.7736814686806892
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,43.0,46.0,0.9347826086956522,0.48314606741573035,0.02197802197802198,0.0,61.86666666666667,0.004496830046733671,1.0,0.014001953760989906,0.7525196254343083,0.7655186541874477
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,40.0,42.0,0.9523809523809523,0.4878048780487805,0.012048192771084338,0.0,69.82926829268293,0.004532720860634603,1.0,0.013025073266037121,0.520204418920913,0.7277380425366509
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,43.0,46.0,0.9347826086956522,0.48314606741573035,0.02197802197802198,0.0,59.955555555555556,0.004966502837504488,1.0,0.014001953760989906,0.5365277424354773,0.7272272062361216
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,47.0,48.0,0.9791666666666666,0.49473684210526314,0.0,0.0,57.12765957446808,0.005296039100777791,1.0,0.015304461087593618,0.7876498099313832,0.7825805525134559
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.14,0.98,0.5,0.16,0.03,0.38,0.08,1.1,38.0,40.0,0.95,0.48717948717948717,0.012658227848101266,0.0,71.7948717948718,0.005938888485372024,1.0,0.012373819602735266,0.5748097488627819,0.7388481777825149
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,33.0,34.0,0.9705882352941176,0.4925373134328358,0.0,0.0,84.78787878787878,0.019576036624178273,1.0,0.010745685444480626,0.5837106170198945,0.7621901545104404
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,26.0,30.0,0.8666666666666667,0.4642857142857143,0.05084745762711865,0.0,100.10344827586206,0.021475573355920586,1.0,0.0081406707912732,0.5483481610875633,0.7351815963130746
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,42.0,45.0,0.9333333333333333,0.4827586206896552,0.02247191011235955,0.0,63.25,0.02183391543136671,1.0,0.013676326929338978,0.7994795291380188,0.7953459826900495
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,34.0,36.0,0.9444444444444444,0.4857142857142857,0.014084507042253521,0.0,82.51428571428572,0.02169114013996255,1.0,0.011071312276131553,0.7793203503689751,0.7942201689735637
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,44.0,47.0,0.9361702127659575,0.4835164835164835,0.021505376344086023,0.0,57.84782608695652,0.025049555385362667,1.0,0.014327580592640833,0.5465806241402005,0.7544235257900378
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,42.0,43.0,0.9767441860465116,0.49411764705882355,0.0,0.0,65.28571428571429,0.026936715320531476,1.0,0.013676326929338978,0.8438462418347747,0.8193418885443606
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.14,0.98,0.5,0.16,0.13,0.56,0.08,1.45,34.0,36.0,0.9444444444444444,0.4857142857142857,0.014084507042253521,0.0,81.14285714285714,0.03010644428709593,1.0,0.011071312276131553,0.5653815050432851,0.7662303069988565
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,5.0,6.0,0.8333333333333334,0.45454545454545453,0.0,0.0,593.8,0.007782624896169969,1.0,0.0016281341582546401,0.5787379854772716,0.7164981405007338
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,14.0,18.0,0.7777777777777778,0.4375,0.08571428571428572,0.0,168.7058823529412,0.007949572871253722,1.0,0.004558775643112993,0.6363835029859122,0.7141212945750821
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,8.0,11.0,0.7272727272727273,0.42105263157894735,0.09523809523809523,0.0,290.3,0.008583325313911915,1.0,0.0026050146532074245,0.5866678699344323,0.6943984840200537
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,12.0,14.0,0.8571428571428571,0.46153846153846156,0.037037037037037035,0.0,218.0,0.009460024638549738,1.0,0.0039075219798111365,0.5110447239884743,0.7116323474895958
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,18.0,21.0,0.8571428571428571,0.46153846153846156,0.04878048780487805,0.0,140.45,0.012353443623527027,1.0,0.005861282969716704,0.5225170059340376,0.7171578310918263
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,15.0,16.0,0.9375,0.4838709677419355,0.0,0.0,193.13333333333333,0.01088348426536108,1.0,0.00488440247476392,0.5732585614241079,0.7425694990287695
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.14,0.98,0.68,0.1,0.07,0.22,0.08,1.1,25.0,27.0,0.9259259259259259,0.4807692307692308,0.018867924528301886,0.0,111.38461538461539,0.013613477105087667,1.0,0.0081406707912732,0.5549203485136063,0.7398409990402506
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,451.0,0.0,0.0,0.49944506104328523,0.0,1.568888888888889,0.022933569697890597,0.0,0.0,0.34864933115381636,0.25495717506338356
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,473.0,0.0,0.0,0.49947089947089945,0.0,1.3432203389830508,0.022775218739190698,0.0,0.0,0.5596258473264173,0.28934998102748927
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,502.0,0.0,0.0,0.5,0.0,1.4103585657370519,0.022880359964860687,0.0,0.0,0.5523250759520986,0.2891743421135094
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,509.0,0.0,0.0,0.5,0.0,1.4007858546168959,0.023883236702154493,0.0,0.0,0.4053147503868647,0.2638224887665822
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,501.0,0.0,0.0,0.4995004995004995,0.0,1.526,0.02515070159616543,0.0,0.0,0.6038461498477852,0.3030206839678081
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,495.0,0.0,0.0,0.5,0.0,1.5797979797979798,0.027278871809179376,0.0,0.0,0.5728557330127058,0.300909591400731
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.24,0.88,0.5,0.05,0.13,0.22,0.14,1.45,0.0,383.0,0.0,0.0,0.5,0.0,2.9321148825065273,0.02768646033631554,0.0,0.0,0.4901724716487913,0.3068208435547748
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,0.0,31.0,0.0,0.0,0.4918032786885246,0.0,2.1333333333333333,0.00895757141772251,0.0,0.0,0.4042352561405099,0.2559593103774449
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,3.0,373.0,0.00804289544235925,0.007978723404255319,0.49530201342281877,0.0,3.7311827956989245,0.012114753526351673,1.0,0.0009768804949527841,0.6604564319561943,0.45263950808024767
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,2.0,15.0,0.13333333333333333,0.11764705882352941,0.41379310344827586,0.0,113.85714285714286,0.008746207897791779,1.0,0.0006512536633018561,0.7230606694664726,0.5638551094949054
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,9.0,38.0,0.23684210526315788,0.19148936170212766,0.37333333333333335,0.0,74.02702702702703,0.013656841757996932,1.0,0.002930641484858352,0.5671720776114693,0.5721974516684809
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,18.0,51.0,0.35294117647058826,0.2608695652173913,0.31683168316831684,0.0,56.28,0.01418822531381962,1.0,0.005861282969716704,0.5270860803981046,0.5974104156758444
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,5.0,34.0,0.14705882352941177,0.1282051282051282,0.4264705882352941,0.0,85.52941176470588,0.009583994092905428,1.0,0.0016281341582546401,0.7415621464880913,0.5723143369994423
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.24,0.94,0.5,0.1,0.07,0.22,0.14,1.1,17.0,175.0,0.09714285714285714,0.08854166666666667,0.4498567335243553,0.0,13.545977011494253,0.014801693527700513,1.0,0.005535656138065777,0.5144190082483626,0.5223070668556666
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,0.0,31.0,0.0,0.0,0.4918032786885246,0.0,2.1333333333333333,0.01675149395913212,0.0,0.0,0.4042352561405099,0.2657017135542069
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,3.0,373.0,0.00804289544235925,0.007978723404255319,0.49530201342281877,0.0,3.717741935483871,0.023043883899734434,1.0,0.0009768804949527841,0.6613471811381044,0.4662596429964942
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,2.0,15.0,0.13333333333333333,0.11764705882352941,0.41379310344827586,0.0,113.85714285714286,0.018221426432993643,1.0,0.0006512536633018561,0.7230606694664726,0.5756991326639076
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,9.0,38.0,0.23684210526315788,0.19148936170212766,0.37333333333333335,0.0,74.02702702702703,0.0267318714804037,1.0,0.002930641484858352,0.5671720776114693,0.5885412388214892
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,16.0,52.0,0.3076923076923077,0.23529411764705882,0.33980582524271846,0.0,55.01960784313726,0.027685199726037377,1.0,0.005210029306414849,0.5330510511548001,0.6031705607290423
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,5.0,34.0,0.14705882352941177,0.1282051282051282,0.4264705882352941,0.0,85.52941176470588,0.02079793075661774,1.0,0.0016281341582546401,0.7415621464880913,0.5863317578290828
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,13.0,171.0,0.07602339181286549,0.07065217391304347,0.4604105571847507,0.0,13.958823529411765,0.028600163953727567,1.0,0.004233148811462064,0.5130537907027537,0.532749793716141
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,31.0,0.0,0.0,0.4918032786885246,0.0,2.1333333333333333,0.0031825547142753257,0.0,0.0,0.4042352561405099,0.24874053949813593
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,346.0,0.0,0.0,0.4992764109985528,0.0,3.9594202898550726,0.004992207640946884,0.0,0.0,0.653625809882926,0.32328420967793636
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,13.0,0.0,0.0,0.48,0.0,2.0833333333333335,0.003032665650147453,0.0,0.0,0.7179113916265649,0.304264882555466
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,29.0,0.0,0.0,0.49122807017543857,0.0,6.428571428571429,0.003638278179703882,0.0,0.0,0.4385370029640351,0.3199130796867276
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,23.0,0.0,0.0,0.4888888888888889,0.0,133.77272727272728,0.003375639336217651,0.0,0.0,0.5140907290577774,0.356755880400672
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,10.0,0.0,0.0,0.47368421052631576,0.0,1.8888888888888888,0.0031650348797316154,0.0,0.0,0.47990244558207673,0.2586720671377717
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,3.0,118.0,0.025423728813559324,0.024793388429752067,0.4851063829787234,0.0,22.076923076923077,0.00525986590984241,1.0,0.0009768804949527841,0.5007159373047223,0.48516876399775777
fib_13_21,rational,0.583047619047619,-0.036,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013044334784225264,0.0,0.0,0.6663409338366981,0.27624678657088725
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,4.0,0.0,0.0,0.42857142857142855,0.0,5.666666666666667,0.012848724365323664,0.0,0.0,0.7414228368577683,0.37451701609105287
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01342993873342366,0.0,0.0,0.6663409691694706,0.27672879786728427
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.013289556632544058,0.0,0.0,0.5180834991042311,0.2798669756294417
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014110690622461569,0.0,0.0,0.6663408631711532,0.27757971864888453
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01368160544526076,0.0,0.0,0.6663410045022433,0.2770433876169797
