flow,family,alpha,offset,window_width,beta,drift,membrane_gain,membrane_decay,resonance_gain,resonance_decay,write_threshold,overload_threshold,stability_window,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,431.0,485.0,0.0,0.0,0.4705240174672489,0.5294759825327511,0.572497257658407,0.0,0.5836050938544044,0.41338122488606655
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,397.0,458.0,0.0,0.0,0.464327485380117,0.5356725146198831,0.5581491014433795,0.0,0.7924263041397068,0.4535867206798817
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,391.0,439.0,0.0,0.0,0.4710843373493976,0.5289156626506024,0.6072536800283962,0.0,0.8033378590905004,0.4608146265679277
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,406.0,415.0,0.0,0.0,0.4945188794153471,0.5054811205846529,0.6711124075509145,0.0,0.5951475507642165,0.4260311284962417
fib_13_21,rational,0.583047619047619,-0.036,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,459.0,581.0,0.0,0.0,0.44134615384615383,0.5586538461538462,0.3264913677575613,0.0,0.7997098944281367,0.43141803873830653
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,442.0,579.0,0.0,0.0,0.43290891283055827,0.5670910871694417,0.31712306827675174,0.0,0.8737783189255716,0.44512614886940066
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,420.0,569.0,0.0,0.0,0.4246713852376138,0.5753286147623863,0.42462010437906295,0.0,0.8079427388957798,0.44254398592181454
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,426.0,557.0,0.0,0.0,0.4333672431332655,0.5666327568667345,0.46995825445186346,0.0,0.6350180994864247,0.41266679020513664
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,3.0,432.0,544.0,0.0,0.0,0.44126659856996936,0.5556690500510725,0.5132221836712435,0.0,0.8078274529600978,0.4520194760684392
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,3.0,418.0,529.0,0.0,0.0,0.44,0.5568421052631579,0.5677190888017236,0.0,0.8070871272016907,0.45730512379419475
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,9.0,399.0,512.0,0.0,0.0,0.43369565217391304,0.5565217391304348,0.5672885057594907,0.0,0.5867651932261158,0.41373406313421573
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,634.0,0.0,0.0,0.0,1.0,0.0,0.6643496936169582,0.0,0.29908127675047247,0.3762512247117903
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,664.0,7.0,0.0,0.0,0.9895678092399404,0.010432190760059613,0.6594253184469964,0.0,0.6010950618557018,0.43595290040063883
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,725.0,0.0,0.0,0.0,1.0,0.0,0.7095065111874416,0.0,0.47761844359822714,0.41647433983838955
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.769882776184542,0.0,0.3133578950304884,0.38965985662455194
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,751.0,0.0,0.0,0.0,1.0,0.0,0.7957740679800298,0.0,0.5630435076924853,0.44218610833650007
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,742.0,0.0,0.0,0.0,1.0,0.0,0.7878692084791579,0.0,0.4864552690207047,0.42607797465205677
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,754.0,0.0,0.0,0.0,1.0,0.0,0.8481346796564825,0.0,0.30912519237943414,0.3966385064415351
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,625.0,11.0,0.0,0.0,0.9827044025157232,0.01729559748427673,0.793343474020593,0.0,0.3613776700230861,0.40126396945699094
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,622.0,49.0,0.0,0.0,0.9269746646795827,0.07302533532041729,0.7077139263049812,0.0,0.6201017703894678,0.4433312400019834
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,712.0,13.0,0.0,0.0,0.9820689655172414,0.01793103448275862,0.8316395426775985,0.0,0.5260641358702547,0.43801816075215566
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.9266416754484356,0.0,0.3133578950304884,0.4053357465509413
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,718.0,33.0,0.0,0.0,0.9560585885486018,0.043941411451398134,0.859628222260177,0.0,0.6340907365701969,0.46190214131102914
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,742.0,0.0,0.0,0.0,1.0,0.0,0.9391139078964771,0.0,0.4864552690207047,0.44120244459378866
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,724.0,30.0,0.0,0.0,0.9602122015915119,0.03978779840848806,0.9136987153030927,0.0,0.38916765437903456,0.4184076464379465
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,615.0,231.0,0.0,0.0,0.7269503546099291,0.2730496453900709,0.4581912463598273,0.0,0.3637356785925666,0.36310526744669464
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,642.0,222.0,0.0,0.0,0.7430555555555556,0.2569444444444444,0.4587634349558877,0.0,0.7670821567062646,0.44415388594795285
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,658.0,214.0,0.0,0.0,0.7545871559633027,0.24541284403669725,0.4862246971780504,0.0,0.6853293763158457,0.4307800881002402
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,637.0,215.0,0.0,0.0,0.7476525821596244,0.25234741784037557,0.4966235174249006,0.0,0.5419587310183209,0.40300714958934675
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,675.0,169.0,0.0,0.0,0.7997630331753555,0.20023696682464456,0.5604080970939673,0.0,0.7461529724574144,0.4512666648643867
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,689.0,177.0,0.0,0.0,0.7956120092378753,0.20438799076212472,0.574072237785424,0.0,0.6797422568514868,0.4392679153335973
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,716.0,202.0,0.0,0.0,0.7799564270152506,0.22004357298474944,0.619509936286847,0.0,0.4840072304931763,0.40435156826762503
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,597.0,228.0,0.0,0.0,0.7236363636363636,0.27636363636363637,0.4972961520266798,0.0,0.3907698661503606,0.37235631570546734
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,619.0,202.0,0.0,0.0,0.7539585870889159,0.24604141291108406,0.5617994157292602,0.0,0.7717024177322255,0.4555995968611495
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,622.0,205.0,0.0,0.0,0.7521160822249093,0.2478839177750907,0.5583671441144065,0.0,0.692115033133963,0.4393020426827315
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,651.0,202.0,0.0,0.0,0.7631887456037515,0.23681125439624853,0.5815383079179494,0.0,0.5493253567271541,0.41328267704930083
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,670.0,174.0,0.0,0.0,0.7938388625592417,0.20616113744075829,0.6529602852880055,0.0,0.7449186816461433,0.4601565421092141
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,681.0,165.0,0.0,0.0,0.8049645390070922,0.1950354609929078,0.6595179960380382,0.0,0.6829077513263817,0.44863264064922204
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,663.0,164.0,0.0,0.0,0.8016928657799275,0.19830713422007254,0.6471781031428886,0.0,0.4932294073868534,0.4093975491072581
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,3.0,591.0,327.0,0.0,0.0,0.6416938110749185,0.3550488599348534,0.4277476329558267,0.0,0.7163585597012672,0.42920608435635726
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,630.0,320.0,0.0,0.0,0.6631578947368421,0.3368421052631579,0.44070478205010033,0.0,0.8069394564733205,0.44872152739441096
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,670.0,318.0,0.0,0.0,0.6781376518218624,0.32186234817813764,0.4787404089496025,0.0,0.8380826664153397,0.45905332721446546
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,681.0,316.0,0.0,0.0,0.683049147442327,0.316950852557673,0.532081585749638,0.0,0.6702322038075148,0.4309155822853133
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,678.0,306.0,0.0,0.0,0.6890243902439024,0.31097560975609756,0.548456935977943,0.0,0.7860815340612529,0.45584248821492296
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,1.0,667.0,292.0,0.0,0.0,0.6947916666666667,0.30416666666666664,0.5530203628646267,0.0,0.6390794006158382,0.4271179164096303
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,8.0,660.0,285.0,0.0,0.0,0.6925498426023085,0.2990556138509968,0.5717201055923083,0.0,0.48221291832303537,0.39830504543055356
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,13.0,545.0,564.0,0.0,0.0,0.4857397504456328,0.5026737967914439,0.41907756995071466,0.0,0.7670799126383846,0.4361971798079534
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,1.0,551.0,559.0,0.0,0.0,0.495949594959496,0.5031503150315032,0.48198900122976196,0.0,0.8725721197793508,0.4627223249789364
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,1.0,614.0,552.0,0.0,0.0,0.5261353898886033,0.4730077120822622,0.5155235218006162,0.0,0.83046871924385,0.4582544936295172
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,4.0,641.0,541.0,0.0,0.0,0.5404721753794266,0.45615514333895446,0.5707562199274823,0.0,0.6516012156628093,0.42854257676106056
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,7.0,624.0,530.0,0.0,0.0,0.537467700258398,0.45650301464254955,0.5793381041396686,0.0,0.7965152845877848,0.45858914984659704
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,5.0,628.0,519.0,0.0,0.0,0.5451388888888888,0.4505208333333333,0.5853585140265676,0.0,0.7751038693199509,0.45489343082220257
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,9.0,612.0,500.0,0.0,0.0,0.5459411239964318,0.44603033006244425,0.5942786614750675,0.0,0.6476721601248949,0.4306839752465268
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,581.0,212.0,0.0,0.0,0.7326607818411097,0.2673392181588903,0.4552592507830814,0.0,0.4018601239358838,0.37055116550230704
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,638.0,113.0,0.0,0.0,0.8495339547270306,0.15046604527296936,0.5575153886303414,0.0,0.7407399671860024,0.45089021139477525
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,675.0,99.0,0.0,0.0,0.872093023255814,0.12790697674418605,0.5916034374598721,0.0,0.6558214378260878,0.43776649177632104
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,657.0,108.0,0.0,0.0,0.8588235294117647,0.1411764705882353,0.5879287495277997,0.0,0.4215749580624999,0.3902843371535153
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,696.0,68.0,0.0,0.0,0.9109947643979057,0.08900523560209424,0.6439931578563629,0.0,0.6844264019030104,0.4495044914541965
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,668.0,84.0,0.0,0.0,0.8882978723404256,0.11170212765957446,0.6220084006980986,0.0,0.5953929224017793,0.42904538199697423
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,689.0,65.0,0.0,0.0,0.9137931034482759,0.08620689655172414,0.6412196406953743,0.0,0.4010242269308485,0.3926026715246727
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,11.0,506.0,776.0,0.0,0.0,0.391337973704563,0.60015467904099,0.4448108117278021,0.0,0.7199295337286347,0.4271444821180431
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,0.0,542.0,778.0,0.0,0.0,0.4106060606060606,0.5893939393939394,0.46515371963760827,0.0,0.8369354444707668,0.45211458207003546
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,9.0,562.0,788.0,0.0,0.0,0.41353936718175127,0.5798381162619574,0.5070735505950661,0.0,0.736931548324862,0.4370267037237432
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,13.0,566.0,769.0,0.0,0.0,0.4198813056379822,0.5704747774480712,0.5509463242543734,0.0,0.8032319329472961,0.45510303681905095
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,22.0,513.0,753.0,0.0,0.0,0.3982919254658385,0.5846273291925466,0.5491377436641058,0.0,0.8122538838112066,0.4570384641721302
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,18.0,539.0,714.0,0.0,0.0,0.4240755310778914,0.5617623918174666,0.5568757184011165,0.0,0.8176599428730208,0.45911727874673786
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,18.0,527.0,706.0,0.0,0.0,0.4212629896083134,0.5643485211830536,0.5957279398472418,0.0,0.8595603697434179,0.4713489766464373
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,543.0,232.0,0.0,0.0,0.7006451612903226,0.29935483870967744,0.5399262498075432,0.0,0.4264138099337217,0.3832882901933051
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,565.0,239.0,0.0,0.0,0.7027363184079602,0.2972636815920398,0.5343117860266267,0.0,0.7957246597393867,0.4566308369186992
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,583.0,228.0,0.0,0.0,0.718865598027127,0.281134401972873,0.5784850621338673,0.0,0.669853104244595,0.4361964390228483
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,588.0,208.0,0.0,0.0,0.7386934673366834,0.2613065326633166,0.6359348907896758,0.0,0.48196758275098406,0.4047608749758981
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,596.0,212.0,0.0,0.0,0.7376237623762376,0.2623762376237624,0.6373520202128687,0.0,0.6982842954060471,0.4481445363500211
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,639.0,199.0,0.0,0.0,0.7625298329355609,0.23747016706443913,0.6911721781898494,0.0,0.7239469406192673,0.4591572026015497
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,620.0,206.0,0.0,0.0,0.7506053268765133,0.24939467312348668,0.6866060169045671,0.0,0.5143012127670981,0.4165329507814066
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,547.0,341.0,0.0,0.0,0.615990990990991,0.38400900900900903,0.5080853961322231,0.0,0.5110714580033187,0.3953426510337059
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,551.0,309.0,0.0,0.0,0.6406976744186047,0.35930232558139535,0.5066189704054422,0.0,0.7672046093093479,0.44691677239078587
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,560.0,314.0,0.0,0.0,0.6407322654462243,0.35926773455377575,0.5381106518986872,0.0,0.6890896139342113,0.4344436332856355
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,606.0,256.0,0.0,0.0,0.703016241299304,0.29698375870069604,0.6188187438574236,0.0,0.5499945967045035,0.41594111855262916
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,596.0,288.0,0.0,0.0,0.6742081447963801,0.3257918552036199,0.6039014832820686,0.0,0.7568259337498449,0.4552394979741035
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,548.0,284.0,0.0,0.0,0.6586538461538461,0.34134615384615385,0.5536796152280777,0.0,0.6485272372048292,0.42824648588685055
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,593.0,287.0,0.0,0.0,0.6738636363636363,0.3261363636363636,0.6374873367212835,0.0,0.5105775630808831,0.40934151901557775
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,593.0,442.0,0.0,0.0,0.5729468599033817,0.4270531400966184,0.40379678638748445,0.0,0.4188668293446579,0.36561198170574766
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,594.0,422.0,0.0,0.0,0.5846456692913385,0.4153543307086614,0.4160293659554902,0.0,0.8473988152305422,0.45277561302748426
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,637.0,412.0,0.0,0.0,0.6072449952335558,0.39275500476644426,0.4605702211304646,0.0,0.7827455727463021,0.444751036566978
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,670.0,407.0,0.0,0.0,0.6220984215413184,0.3779015784586815,0.5205020729131762,0.0,0.7235929341981462,0.4392107625617732
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,659.0,391.0,0.0,0.0,0.6276190476190476,0.37238095238095237,0.5366026414462012,0.0,0.7883267932616871,0.45387800374933857
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,615.0,372.0,0.0,0.0,0.6231003039513677,0.3768996960486322,0.5158609056169939,0.0,0.7967251591085545,0.4533931284624377
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,667.0,341.0,0.0,0.0,0.6617063492063492,0.3382936507936508,0.5782892156091238,0.0,0.5730600568995696,0.4156750599249533
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,608.0,275.0,0.0,0.0,0.6885617214043035,0.3114382785956965,0.4470131727595192,0.0,0.5571434295111166,0.3999012376062613
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,643.0,294.0,0.0,0.0,0.6862326574172892,0.3137673425827108,0.45157416925612553,0.0,0.855025325295777,0.4598871351331138
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,625.0,290.0,0.0,0.0,0.6830601092896175,0.31693989071038253,0.46375203378453944,0.0,0.6776389362857484,0.425564192821396
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,646.0,276.0,0.0,0.0,0.7006507592190889,0.2993492407809111,0.5166950265619353,0.0,0.6117853251293439,0.41803958286644416
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,644.0,268.0,0.0,0.0,0.706140350877193,0.29385964912280704,0.5376712174612622,0.0,0.789415083074759,0.4557729453786219
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,616.0,258.0,0.0,0.0,0.7048054919908466,0.2951945080091533,0.5067456752479812,0.0,0.6866662836863338,0.4321039341018818
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,680.0,255.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.5918886748944361,0.0,0.5435033959228657,0.4124350012194713
fib_13_21,rational,0.583047619047619,-0.036,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,624.0,686.0,0.0,0.0,0.4763358778625954,0.5236641221374045,0.5217254032539232,0.0,0.37035532626328116,0.36577032313530045
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,523.0,708.0,0.0,0.0,0.4248578391551584,0.5751421608448416,0.5155244861528033,0.0,0.8136802948060174,0.452785664359587
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,558.0,695.0,0.0,0.0,0.44533120510774143,0.5546687948922586,0.5307736136701878,0.0,0.737364107222066,0.43945680691358685
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,581.0,680.0,0.0,0.0,0.4607454401268834,0.5392545598731165,0.5663368699792937,0.0,0.7234425074326996,0.44053709728700696
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,560.0,658.0,0.0,0.0,0.45977011494252873,0.5402298850574713,0.5670169291841501,0.0,0.8222456964655253,0.46034623451037066
