flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_pocket_lifetime,mean_contact_quality,pollution,phase_lock_resistance,composite_score
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.24,0.98,0.45,0.14,1.45,80.0,96.0,15.0,0.0,0.8333333333333334,0.45454545454545453,0.07853403141361257,0.0,25.11578947368421,0.5342407053879067,0.026050146532074242,0.7030179883281804,0.7442815363835767
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.24,0.98,0.45,0.14,1.45,81.0,84.0,2.0,0.0,0.9642857142857143,0.4909090909090909,0.011976047904191617,0.0,30.19277108433735,0.5491905743037755,0.02637577336372517,0.6943840323366894,0.777822102395637
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.45,0.14,1.45,87.0,91.0,3.0,0.0,0.9560439560439561,0.4887640449438202,0.016574585635359115,0.0,23.766666666666666,0.5551468360850256,0.02832953435363074,0.6836369531790922,0.7742845131542616
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.24,0.98,0.45,0.14,1.45,84.0,86.0,1.0,0.0,0.9767441860465116,0.49411764705882355,0.005847953216374269,0.0,26.48235294117647,0.5613568612784342,0.027352653858677956,0.7186976608998112,0.7866438472167169
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.24,0.98,0.45,0.14,1.45,84.0,133.0,48.0,0.0,0.631578947368421,0.3870967741935484,0.1811320754716981,0.0,13.06060606060606,0.5653710355769964,0.027352653858677956,0.4878303701490688,0.6557859252605958
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.24,0.98,0.45,0.14,1.45,82.0,108.0,25.0,0.0,0.7592592592592593,0.43157894736842106,0.11627906976744186,0.0,19.91588785046729,0.5694634355527299,0.026701400195376097,0.4410071364935563,0.6818910994233552
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.24,0.98,0.8,0.08,1.45,23.0,24.0,0.0,0.0,0.9583333333333334,0.48936170212765956,0.0,0.0,118.26086956521739,0.5295363725472049,0.007489417127971344,0.6040465428297888,0.7605565518008308
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.24,0.98,0.8,0.08,1.45,26.0,28.0,1.0,0.0,0.9285714285714286,0.48148148148148145,0.01818181818181818,0.0,99.18518518518519,0.5342407053879067,0.008466297622924128,0.6061340219306304,0.7536745615694618
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.24,0.98,0.8,0.08,1.45,34.0,35.0,0.0,0.0,0.9714285714285714,0.4927536231884058,0.0,0.0,76.88235294117646,0.5491905743037755,0.011071312276131553,0.675869846821411,0.7783193974363023
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.8,0.08,1.45,20.0,21.0,0.0,0.0,0.9523809523809523,0.4878048780487805,0.0,0.0,137.5,0.5551468360850256,0.0065125366330185605,0.5787324064686079,0.75776506229401
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.24,0.98,0.8,0.08,1.45,29.0,29.0,0.0,0.0,1.0,0.5,0.0,0.0,89.86206896551724,0.5613568612784342,0.009443178117876913,0.8570436442430511,0.8188151719677788
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.24,0.98,0.8,0.08,1.45,40.0,41.0,0.0,0.0,0.975609756097561,0.49382716049382713,0.0,0.0,68.275,0.5653710355769964,0.013025073266037121,0.681123594944457,0.7818817956906214
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.24,0.98,0.8,0.08,1.45,31.0,32.0,0.0,0.0,0.96875,0.49206349206349204,0.0,0.0,90.38709677419355,0.5694634355527299,0.010094431781178768,0.7452606513669866,0.7926800336125837
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.24,0.98,0.8,0.14,1.1,23.0,24.0,0.0,0.0,0.9583333333333334,0.48936170212765956,0.0,0.0,118.26086956521739,0.5295363725472049,0.007489417127971344,0.6040465428297888,0.7605565518008308
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.24,0.98,0.8,0.14,1.1,26.0,33.0,6.0,0.0,0.7878787878787878,0.4406779661016949,0.09230769230769231,0.0,81.875,0.5342407053879067,0.008466297622924128,0.8588865048373345,0.762869218259675
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.24,0.98,0.8,0.14,1.1,34.0,36.0,1.0,0.0,0.9444444444444444,0.4857142857142857,0.014084507042253521,0.0,74.45714285714286,0.5491905743037755,0.011071312276131553,0.6782583315526594,0.7719208174123897
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.8,0.14,1.1,20.0,24.0,3.0,0.0,0.8333333333333334,0.45454545454545453,0.06382978723404255,0.0,118.95652173913044,0.5551468360850256,0.0065125366330185605,0.5735079790342668,0.7262447989326826
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.24,0.98,0.8,0.14,1.1,29.0,29.0,0.0,0.0,1.0,0.5,0.0,0.0,89.86206896551724,0.5613568612784342,0.009443178117876913,0.8570436442430511,0.8188151719677788
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.24,0.98,0.8,0.14,1.1,37.0,75.0,37.0,0.0,0.49333333333333335,0.33035714285714285,0.2483221476510067,0.0,32.28378378378378,0.5653710355769964,0.012048192771084338,0.5959534044431147,0.6387845616713842
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.24,0.98,0.8,0.14,1.1,31.0,43.0,11.0,0.0,0.7209302325581395,0.4189189189189189,0.12941176470588237,0.0,63.142857142857146,0.5694634355527299,0.010094431781178768,0.7462525835018119,0.7287831856718325
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.36,0.94,0.45,0.14,1.1,51.0,176.0,124.0,0.0,0.2897727272727273,0.22466960352422907,0.35327635327635326,0.0,10.742857142857142,0.5295363725472049,0.01660696841419733,0.7226279753131435,0.597101228455173
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.36,0.94,0.45,0.14,1.1,62.0,148.0,85.0,0.0,0.4189189189189189,0.29523809523809524,0.288135593220339,0.0,12.183673469387756,0.5342407053879067,0.020188863562357537,0.7167252038085283,0.6346750976748354
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.36,0.94,0.45,0.14,1.1,74.0,178.0,104.0,0.0,0.4157303370786517,0.29365079365079366,0.29213483146067415,0.0,8.044943820224718,0.5491905743037755,0.024096385542168676,0.639952909971752,0.6211416166801161
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.36,0.94,0.45,0.14,1.1,58.0,111.0,52.0,0.0,0.5225225225225225,0.3431952662721893,0.23529411764705882,0.0,20.254545454545454,0.5551468360850256,0.018886356235753826,0.783527646147166,0.6787611211582816
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.36,0.94,0.45,0.14,1.1,65.0,142.0,76.0,0.0,0.45774647887323944,0.3140096618357488,0.26855123674911663,0.0,14.843971631205674,0.5613568612784342,0.021165744057310323,0.7137084232750845,0.6483654134855574
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.36,0.94,0.45,0.14,1.1,109.0,151.0,42.0,0.0,0.7218543046357616,0.41923076923076924,0.1390728476821192,0.0,7.993377483443709,0.5653710355769964,0.035493324649951155,0.46138790293920506,0.6740439898081907
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.36,0.94,0.45,0.14,1.1,76.0,200.0,124.0,0.0,0.38,0.2753623188405797,0.31,0.0,7.49,0.5694634355527299,0.02474763920547053,0.6316549602478516,0.6051435007530442
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.36,0.98,0.45,0.08,1.1,136.0,137.0,0.0,0.0,0.9927007299270073,0.4981684981684982,0.0,0.0,13.882352941176471,0.5295363725472049,0.04428524910452621,0.6554243883201945,0.773720199544844
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.36,0.98,0.45,0.08,1.1,144.0,145.0,0.0,0.0,0.993103448275862,0.4982698961937716,0.0,0.0,12.368055555555555,0.5342407053879067,0.046890263757733634,0.6485210393934508,0.7728546470909621
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.36,0.98,0.45,0.08,1.1,143.0,144.0,0.0,0.0,0.9930555555555556,0.49825783972125437,0.0,0.0,12.377622377622378,0.5491905743037755,0.04656463692608271,0.6135842077314642,0.7683321817232296
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.36,0.98,0.45,0.08,1.1,145.0,146.0,0.0,0.0,0.9931506849315068,0.49828178694158076,0.0,0.0,11.682758620689656,0.5551468360850256,0.047215890589384565,0.6622442521407006,0.7777417164012981
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.36,0.98,0.45,0.08,1.1,152.0,153.0,0.0,0.0,0.9934640522875817,0.49836065573770494,0.0,0.0,10.019736842105264,0.5613568612784342,0.04949527841094106,0.6361957378492817,0.7736185731173915
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.36,0.98,0.45,0.08,1.1,154.0,160.0,5.0,0.0,0.9625,0.49044585987261147,0.01567398119122257,0.0,12.566037735849056,0.5653710355769964,0.05014653207424292,0.42091617047343155,0.7274911103365874
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.36,0.98,0.45,0.08,1.1,150.0,151.0,0.0,0.0,0.9933774834437086,0.4983388704318937,0.0,0.0,11.5,0.5694634355527299,0.04884402474763921,0.588334888471693,0.7659954445535966
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.36,0.98,0.45,0.14,1.1,136.0,137.0,0.0,0.0,0.9927007299270073,0.4981684981684982,0.0,0.0,13.882352941176471,0.5295363725472049,0.04428524910452621,0.6554243883201945,0.773720199544844
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.36,0.98,0.45,0.14,1.1,144.0,146.0,1.0,0.0,0.9863013698630136,0.496551724137931,0.003436426116838488,0.0,12.110344827586207,0.5342407053879067,0.046890263757733634,0.6474304755521589,0.7709528783892722
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.36,0.98,0.45,0.14,1.1,143.0,144.0,0.0,0.0,0.9930555555555556,0.49825783972125437,0.0,0.0,12.377622377622378,0.5491905743037755,0.04656463692608271,0.6135842077314642,0.7683321817232296
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.36,0.98,0.45,0.14,1.1,145.0,146.0,0.0,0.0,0.9931506849315068,0.49828178694158076,0.0,0.0,11.682758620689656,0.5551468360850256,0.047215890589384565,0.6622442521407006,0.7777417164012981
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.36,0.98,0.45,0.14,1.1,152.0,153.0,0.0,0.0,0.9934640522875817,0.49836065573770494,0.0,0.0,10.019736842105264,0.5613568612784342,0.04949527841094106,0.6361957378492817,0.7736185731173915
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.36,0.98,0.45,0.14,1.1,149.0,178.0,28.0,0.0,0.8370786516853933,0.45565749235474007,0.07887323943661972,0.0,8.971751412429379,0.5653710355769964,0.048518397915988276,0.41901753903855254,0.6953782330999222
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.36,0.98,0.45,0.14,1.1,150.0,151.0,0.0,0.0,0.9933774834437086,0.4983388704318937,0.0,0.0,11.5,0.5694634355527299,0.04884402474763921,0.588334888471693,0.7659954445535966
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.36,0.98,0.62,0.14,1.1,93.0,94.0,0.0,0.0,0.9893617021276596,0.49732620320855614,0.0,0.0,24.451612903225808,0.5295363725472049,0.03028329534353631,0.7363675247232735,0.7889543672760237
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.36,0.98,0.62,0.14,1.1,96.0,98.0,1.0,0.0,0.9795918367346939,0.4948453608247423,0.005128205128205128,0.0,23.030927835051546,0.5342407053879067,0.03126017583848909,0.673975461777319,0.7757117438678356
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.36,0.98,0.62,0.14,1.1,94.0,95.0,0.0,0.0,0.9894736842105263,0.4973544973544973,0.0,0.0,23.77659574468085,0.5491905743037755,0.030608922175187236,0.6899903793424875,0.782891592467517
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.36,0.98,0.62,0.14,1.1,97.0,98.0,0.0,0.0,0.9897959183673469,0.49743589743589745,0.0,0.0,21.61855670103093,0.5551468360850256,0.03158580267014002,0.7237840508320612,0.7896426886552093
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.36,0.98,0.62,0.14,1.1,98.0,98.0,0.0,0.0,1.0,0.5,0.0,0.0,22.193877551020407,0.5613568612784342,0.03191142950179095,0.712293657293946,0.7905133491785483
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.36,0.98,0.62,0.14,1.1,103.0,118.0,14.0,0.0,0.8728813559322034,0.4660633484162896,0.059574468085106386,0.0,17.914529914529915,0.5653710355769964,0.03353956366004559,0.48724873928909573,0.7184250825859788
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.36,0.98,0.62,0.14,1.1,98.0,99.0,0.0,0.0,0.98989898989899,0.49746192893401014,0.0,0.0,22.6734693877551,0.5694634355527299,0.03191142950179095,0.43085494307983374,0.738575874429936
pi_mod1,constant,0.10559265358979311,-0.036,0.16,0.011,0.36,0.98,0.8,0.08,1.45,57.0,58.0,0.0,0.0,0.9827586206896551,0.4956521739130435,0.0,0.0,45.175438596491226,0.5295363725472049,0.0185607294041029,0.7980568763254667,0.7997743078122392
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.16,0.011,0.36,0.98,0.8,0.08,1.45,60.0,61.0,0.0,0.0,0.9836065573770492,0.49586776859504134,0.0,0.0,40.65,0.5342407053879067,0.01953760989905568,0.7770121626439217,0.7966245338843316
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.16,0.011,0.36,0.98,0.8,0.08,1.45,62.0,63.0,0.0,0.0,0.9841269841269841,0.496,0.0,0.0,40.32258064516129,0.5491905743037755,0.020188863562357537,0.7382261031095083,0.7914369030151067
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.16,0.011,0.36,0.98,0.8,0.08,1.45,67.0,68.0,0.0,0.0,0.9852941176470589,0.4962962962962963,0.0,0.0,35.02985074626866,0.5551468360850256,0.02181699772061218,0.7443334824741459,0.7933258065337494
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.16,0.011,0.36,0.98,0.8,0.08,1.45,65.0,65.0,0.0,0.0,1.0,0.5,0.0,0.0,39.676923076923075,0.5613568612784342,0.021165744057310323,0.6709692213525946,0.7841495192535533
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.16,0.011,0.36,0.98,0.8,0.08,1.45,79.0,80.0,0.0,0.0,0.9875,0.4968553459119497,0.0,0.0,31.531645569620252,0.5653710355769964,0.025724519700423314,0.5275262459510808,0.7555890817977138
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.16,0.011,0.36,0.98,0.8,0.08,1.45,65.0,66.0,0.0,0.0,0.9848484848484849,0.4961832061068702,0.0,0.0,39.815384615384616,0.5694634355527299,0.021165744057310323,0.45778147829075666,0.7433835327509168
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.14,0.94,0.45,0.08,1.45,0.0,6.0,5.0,0.0,0.0,0.0,0.45454545454545453,0.0,9.4,0.5304030660350849,0.0,0.6866979102805277,0.498213254281861
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.14,0.94,0.45,0.08,1.45,0.0,8.0,7.0,0.0,0.0,0.0,0.4666666666666667,0.0,1.8571428571428572,0.5288738330928363,0.0,0.43339909973918267,0.3749280708615028
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.14,0.94,0.45,0.08,1.45,0.0,60.0,59.0,0.0,0.0,0.0,0.4957983193277311,0.0,48.186440677966104,0.5431476588719049,0.0,0.45531717588365683,0.4555764193677833
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.14,0.94,0.45,0.08,1.45,0.0,7.0,6.0,0.0,0.0,0.0,0.46153846153846156,0.0,1.1666666666666667,0.5460314265702536,0.0,0.5759707144853052,0.3942694206815769
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.14,0.94,0.45,0.08,1.45,0.0,5.0,4.0,0.0,0.0,0.0,0.4444444444444444,0.0,1.25,0.5570032151107507,0.0,0.613406202211598,0.4043551581610086
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.14,0.94,0.45,0.08,1.45,20.0,115.0,95.0,0.0,0.17391304347826086,0.14814814814814814,0.41304347826086957,0.0,18.37391304347826,0.5584393021332315,0.0065125366330185605,0.5418062948796287,0.5322505741647136
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.14,0.94,0.45,0.08,1.45,14.0,131.0,117.0,0.0,0.10687022900763359,0.09655172413793103,0.44656488549618323,0.0,16.198473282442748,0.5667507379104497,0.004558775643112993,0.7103954543015338,0.5414272475865226
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,6.0,5.0,0.0,0.0,0.0,0.45454545454545453,0.0,9.4,0.5304030660350849,0.0,0.6866979102805277,0.498213254281861
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,8.0,7.0,0.0,0.0,0.0,0.4666666666666667,0.0,1.8571428571428572,0.5288738330928363,0.0,0.43339909973918267,0.3749280708615028
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,60.0,59.0,0.0,0.0,0.0,0.4957983193277311,0.0,48.186440677966104,0.5431476588719049,0.0,0.45531717588365683,0.4555764193677833
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,7.0,6.0,0.0,0.0,0.0,0.46153846153846156,0.0,1.1666666666666667,0.5460314265702536,0.0,0.5759707144853052,0.3942694206815769
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,5.0,4.0,0.0,0.0,0.0,0.4444444444444444,0.0,1.25,0.5570032151107507,0.0,0.613406202211598,0.4043551581610086
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,95.0,95.0,0.0,0.0,0.0,0.5,0.0,23.48421052631579,0.5584393021332315,0.0,0.4830742264249245,0.46210461267203007
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.14,0.94,0.8,0.08,1.45,0.0,117.0,117.0,0.0,0.0,0.0,0.5,0.0,18.70940170940171,0.5667507379104497,0.0,0.644705253060043,0.49216786497369347
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,511.0,511.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5304030660350849,0.0,0.5223610209945824,0.3784053414831181
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,523.0,523.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5288738330928363,0.0,0.5767870756692044,0.38802362081462105
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,512.0,512.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5431476588719049,0.0,0.5093212925720767,0.37754505953136275
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,521.0,521.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5460314265702536,0.0,0.5586490134325035,0.38676048885104686
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,512.0,512.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5570032151107507,0.0,0.5767917033640004,0.39130621503510765
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,522.0,522.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5584393021332315,0.0,0.37864068631074144,0.3558065754514771
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.14,0.98,0.45,0.14,1.1,0.0,511.0,511.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5667507379104497,0.0,0.5380579249211841,0.3854713459086989
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.24,0.94,0.62,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304030660350849,0.0,0.6663409691694706,0.42182173215459795
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.24,0.94,0.62,0.08,1.45,0.0,6.0,5.0,0.0,0.0,0.0,0.45454545454545453,0.0,1.2,0.5288738330928363,0.0,0.4349504548421782,0.367720301793029
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.24,0.94,0.62,0.08,1.45,21.0,23.0,1.0,0.0,0.9130434782608695,0.4772727272727273,0.022222222222222223,0.0,128.13636363636363,0.5431476588719049,0.006838163464669489,0.712715122327647,0.770350261658158
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.24,0.94,0.62,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460314265702536,0.0,0.6663410045022433,0.4236450472436001
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.24,0.94,0.62,0.08,1.45,1.0,4.0,2.0,0.0,0.25,0.2,0.2857142857142857,0.0,849.6666666666666,0.5570032151107507,0.00032562683165092806,0.5421883964833121,0.5624021999705614
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.24,0.94,0.62,0.08,1.45,40.0,87.0,46.0,0.0,0.45977011494252873,0.31496062992125984,0.2658959537572254,0.0,28.325581395348838,0.5584393021332315,0.013025073266037121,0.5452769630625847,0.6191971621918284
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.24,0.94,0.62,0.08,1.45,37.0,38.0,0.0,0.0,0.9736842105263158,0.49333333333333335,0.0,0.0,74.54054054054055,0.5667507379104497,0.012048192771084338,0.5455964856296249,0.75731995878718
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.24,0.94,0.62,0.14,1.45,0.0,8.0,7.0,0.0,0.0,0.0,0.4666666666666667,0.0,53.142857142857146,0.5304030660350849,0.0,0.5108009239903564,0.4658245240223574
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.24,0.94,0.62,0.14,1.45,0.0,8.0,7.0,0.0,0.0,0.0,0.4666666666666667,0.0,1.7142857142857142,0.5288738330928363,0.0,0.43339908926768933,0.3731423546909197
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.24,0.94,0.62,0.14,1.45,8.0,145.0,136.0,0.0,0.05517241379310345,0.05228758169934641,0.47058823529411764,0.0,17.45138888888889,0.5431476588719049,0.0026050146532074245,0.7386500615446088,0.5261254899181047
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.24,0.94,0.62,0.14,1.45,0.0,7.0,6.0,0.0,0.0,0.0,0.46153846153846156,0.0,1.0,0.5460314265702536,0.0,0.5757813337888287,0.39215199882287777
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.24,0.94,0.62,0.14,1.45,1.0,10.0,8.0,0.0,0.1,0.09090909090909091,0.42105263157894735,0.0,283.1111111111111,0.5570032151107507,0.00032562683165092806,0.5295027554006284,0.5075439383692533
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.24,0.94,0.62,0.14,1.45,40.0,135.0,95.0,0.0,0.2962962962962963,0.22857142857142856,0.35185185185185186,0.0,15.14074074074074,0.5584393021332315,0.013025073266037121,0.5323943114395981,0.5684733714417184
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.24,0.94,0.62,0.14,1.45,37.0,157.0,120.0,0.0,0.2356687898089172,0.19072164948453607,0.3821656050955414,0.0,12.630573248407643,0.5667507379104497,0.012048192771084338,0.707337543753106,0.5822427677987347
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.24,0.94,0.8,0.08,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304030660350849,0.0,0.6663409691694706,0.42182173215459795
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.24,0.94,0.8,0.08,1.1,0.0,6.0,5.0,0.0,0.0,0.0,0.45454545454545453,0.0,1.2,0.5288738330928363,0.0,0.4349504548421782,0.367720301793029
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.24,0.94,0.8,0.08,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431476588719049,0.0,0.6663405805089728,0.423308531360004
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.24,0.0,0.24,0.94,0.8,0.08,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460314265702536,0.0,0.6663410045022433,0.4236450472436001
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.24,0.0,0.24,0.94,0.8,0.08,1.1,0.0,3.0,2.0,0.0,0.0,0.0,0.4,0.0,5.0,0.5570032151107507,0.0,0.5706061536487055,0.4461928160863545
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.24,0.0,0.24,0.94,0.8,0.08,1.1,16.0,63.0,46.0,0.0,0.25396825396825395,0.20253164556962025,0.368,0.0,40.37096774193548,0.5584393021332315,0.005210029306414849,0.5851917496930359,0.5660041129350736
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.24,0.0,0.24,0.94,0.8,0.08,1.1,13.0,14.0,0.0,0.0,0.9285714285714286,0.48148148148148145,0.0,0.0,216.3846153846154,0.5667507379104497,0.004233148811462064,0.7734339623935683,0.7890956119524759
pi_mod1,constant,0.10559265358979311,-0.036,0.24,0.0,0.24,0.98,0.62,0.08,1.1,94.0,95.0,0.0,0.0,0.9894736842105263,0.4973544973544973,0.0,0.0,26.861702127659573,0.5304030660350849,0.030608922175187236,0.7689504756352575,0.7949125338355352
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.24,0.0,0.24,0.98,0.62,0.08,1.1,95.0,96.0,0.0,0.0,0.9895833333333334,0.4973821989528796,0.0,0.0,27.16842105263158,0.5288738330928363,0.030934549006838164,0.6993475446055514,0.7821972021549404
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.24,0.0,0.24,0.98,0.62,0.08,1.1,98.0,98.0,0.0,0.0,1.0,0.5,0.0,0.0,24.346938775510203,0.5431476588719049,0.03191142950179095,0.7815663861492972,0.8008580334250832
