flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,field_radius,field_width,field_support_gain,field_competition_gain,phase_bind_gain,phase_bind_threshold,window_levels,window_blend_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,pollution,phase_lock_resistance,score
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.08,13,0.72,0.14,5,1.2,0.08,0.08,0.14,0.18,2,0.14,0.24,0.8278867102396514,0.45292014302741357,0.01756311745334797,0.06147091108671789,1.0,0.21005154639175258,1.0,0.015463917525773196,0.0,0.0,2.9557291666666665,0.2955729166666667,0.255859375,0.09215239335721263,0.5966217144433252,0.7665463144067133
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,13,0.72,0.08,3,1.8,0.08,0.04,0.14,0.18,3,0.14,0.24,0.8179775280898877,0.449938195302843,0.018660812294182216,0.09330406147091108,1.0,0.24486803519061584,1.0,0.0967741935483871,0.0,0.0,1.7734375,0.2955729166666667,0.2574869791666667,0.0928036470205145,0.6062008988150369,0.7428250158182444
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.14,13,0.55,0.08,3,1.8,0.14,0.04,0.08,0.42,1,0.14,0.24,0.8436781609195402,0.45760598503740646,0.01646542261251372,0.10318331503841932,0.9473053892215569,0.2694610778443114,0.9473053892215569,0.08502994011976048,0.0,0.05269461077844311,1.7734375,0.18359375,0.0,0.09215239335721263,0.6057715830150203,0.7463755280209603
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.2,8,0.55,0.08,3,1.8,0.08,0.08,0.14,0.3,3,0.14,0.24,0.8449074074074074,0.45796737766624845,0.01646542261251372,0.10867178924259056,0.9902912621359223,0.28519417475728154,0.9902912621359223,0.08495145631067962,0.0,0.009708737864077669,1.7734375,0.2610677083333333,0.2600911458333333,0.09247802018886356,0.6056150499325923,0.7559618223717653
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.2,13,0.55,0.08,3,1.8,0.14,0.04,0.08,0.42,3,0.14,0.36,0.8344671201814059,0.45488257107540175,0.01756311745334797,0.09440175631174534,0.9613992762364294,0.27020506634499397,0.9613992762364294,0.05548854041013269,0.0,0.038600723763570564,1.7734375,0.18359375,0.2639973958333333,0.09247802018886356,0.6050221215505065,0.7640425588048603
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,8,0.55,0.14,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.36,0.8422174840085288,0.45717592592592593,0.01756311745334797,0.03402854006586169,0.9962121212121212,0.21464646464646464,0.9962121212121212,0.003787878787878788,0.0,0.003787878787878788,2.9557291666666665,0.2955729166666667,0.2613932291666667,0.09736242266362748,0.5936625822330759,0.7740986920827974
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,13,0.55,0.14,3,1.2,0.08,0.08,0.14,0.18,1,0.08,0.24,0.8239277652370203,0.45173267326732675,0.02305159165751921,0.09001097694840834,0.9851851851851852,0.2311111111111111,0.9851851851851852,0.06518518518518518,0.0,0.014814814814814815,1.7734375,0.2955729166666667,0.0,0.0882448713774015,0.6042679601144945,0.7436986703574133
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,13,0.72,0.14,5,1.2,0.14,0.08,0.14,0.18,3,0.14,0.24,0.8231441048034934,0.45149700598802395,0.015367727771679473,0.06805708013172337,0.9868766404199475,0.21128608923884515,0.9868766404199475,0.011811023622047244,0.0,0.013123359580052493,2.9557291666666665,0.2955729166666667,0.2545572916666667,0.09084988603060892,0.5986900434187421,0.7695273357082064
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.14,13,0.72,0.08,5,1.8,0.08,0.04,0.08,0.18,2,0.08,0.24,0.8397435897435898,0.4564459930313589,0.018660812294182216,0.036223929747530186,0.9987373737373737,0.21464646464646464,0.9987373737373737,0.012626262626262626,0.0,0.0012626262626262627,2.9557291666666665,0.2955729166666667,0.2545572916666667,0.09899055682188213,0.5969266617292164,0.7704152416638366
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.3,1,0.14,0.36,0.8278145695364238,0.4528985507246377,0.01646542261251372,0.07464324917672886,0.9610778443113772,0.22305389221556887,0.9610778443113772,0.041916167664670656,0.0,0.038922155688622756,1.7734375,0.2610677083333333,0.0,0.09215239335721263,0.5979037416765225,0.7530176585306587
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,13,0.72,0.14,3,1.8,0.08,0.08,0.08,0.42,1,0.08,0.24,0.8340807174887892,0.4547677261613692,0.015367727771679473,0.0867178924259056,0.884272997032641,0.2166172106824926,0.884272997032641,0.06973293768545995,0.0,0.11572700296735905,1.7734375,0.18359375,0.0,0.08889612504070335,0.6033822709855334,0.7544760279321105
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,13,0.55,0.14,5,1.8,0.08,0.08,0.14,0.18,1,0.14,0.24,0.832258064516129,0.45422535211267606,0.01646542261251372,0.048298572996706916,0.9898876404494382,0.2876404494382023,0.9898876404494382,0.011235955056179775,0.0,0.010112359550561797,2.9557291666666665,0.2955729166666667,0.0,0.09605991533702377,0.5980129474652682,0.7682148893003737
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,13,0.72,0.14,5,1.2,0.14,0.08,0.08,0.42,2,0.14,0.36,0.8081896551724138,0.4469606674612634,0.01646542261251372,0.06256860592755215,0.85456595264938,0.2547914317925592,0.85456595264938,0.0033821871476888386,0.0,0.14543404735062007,2.9557291666666665,0.17350260416666666,0.2548828125,0.09117551286225985,0.596944956900791,0.7918399991351172
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,8,0.55,0.08,3,1.8,0.08,0.04,0.08,0.3,1,0.14,0.36,0.8333333333333334,0.45454545454545453,0.020856201975850714,0.06147091108671789,0.9486873508353222,0.26968973747016706,0.9486873508353222,0.04295942720763723,0.0,0.0513126491646778,1.7734375,0.2610677083333333,0.0,0.095083034842071,0.5985566521035188,0.7612549425712849
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,8,0.72,0.08,3,1.2,0.14,0.04,0.08,0.18,2,0.08,0.36,0.835214446952596,0.45510455104551045,0.024149286498353458,0.08342480790340286,0.9867947178871549,0.28211284513805523,0.9867947178871549,0.04441776710684274,0.0,0.013205282112845138,1.7734375,0.2955729166666667,0.25390625,0.09182676652556171,0.6023434095862654,0.769136643866745
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,13,0.72,0.14,5,1.2,0.14,0.08,0.08,0.3,1,0.14,0.24,0.7995594713656388,0.44430844553243576,0.015367727771679473,0.08781558726673985,0.9179019384264538,0.25655644241733183,0.9179019384264538,0.011402508551881414,0.0,0.08209806157354618,2.9557291666666665,0.21940104166666666,0.0,0.08661673721914685,0.5986223464022695,0.7677769867082133
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,8,0.72,0.14,3,1.2,0.08,0.04,0.08,0.18,1,0.14,0.36,0.7760180995475113,0.4369426751592357,0.01646542261251372,0.12184412733260154,0.9811794228356336,0.2685069008782936,0.9811794228356336,0.04140526976160602,0.0,0.018820577164366373,1.7734375,0.2955729166666667,0.0,0.08336046890263758,0.6028598304592407,0.7479328368556564
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,13,0.55,0.14,5,1.2,0.14,0.08,0.14,0.3,1,0.14,0.36,0.7637969094922737,0.4330413016270338,0.01646542261251372,0.10647639956092206,0.9107763615295481,0.24913093858632676,0.9107763615295481,0.004634994206257242,0.0,0.08922363847045191,2.9557291666666665,0.21940104166666666,0.0,0.08270921523933572,0.5965274455721963,0.7638314312100394
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.24,0.7991266375545851,0.4441747572815534,0.01646542261251372,0.07903402854006586,0.9942857142857143,0.2754285714285714,0.9942857142857143,0.014857142857142857,0.0,0.005714285714285714,2.9557291666666665,0.2955729166666667,0.2516276041666667,0.08857049820905243,0.6013247496768883,0.7706294097259807
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.08,8,0.55,0.14,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.24,0.7870813397129187,0.4404283801874163,0.009584664536741214,0.19488817891373802,1.0,0.24890829694323144,1.0,0.16885007278020378,0.0,0.0,1.83203125,0.3050130208333333,0.2900390625,0.10159557147508955,0.39364974501437455,0.6849904165503303
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.08,0.18,2,0.14,0.36,0.7788018433179723,0.4378238341968912,0.009584664536741214,0.16826411075612355,1.0,0.24851190476190477,1.0,0.1130952380952381,0.0,0.0,1.83203125,0.3053385416666667,0.283203125,0.1045262129599479,0.38449153515969237,0.7007759084226141
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.14,13,0.55,0.08,3,1.2,0.08,0.08,0.14,0.3,3,0.14,0.24,0.7761557177615572,0.436986301369863,0.012779552715654952,0.20979765708200213,1.0,0.23573573573573572,1.0,0.18018018018018017,0.0,0.0,1.83203125,0.3053385416666667,0.2936197916666667,0.09801367632692934,0.39270103928785016,0.6777620000413513
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.2,8,0.72,0.08,3,1.2,0.14,0.04,0.14,0.3,2,0.08,0.24,0.7077294685990339,0.4144271570014144,0.008519701810436636,0.23855165069222578,1.0,0.26194144838212635,1.0,0.17873651771956856,0.0,0.0,1.83203125,0.3053385416666667,0.2809244791666667,0.08889612504070335,0.3912839931998433,0.6684435831434438
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.14,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.3,1,0.14,0.36,0.7156177156177156,0.4171195652173913,0.008519701810436636,0.20766773162939298,1.0,0.3350253807106599,1.0,0.10025380710659898,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.09117551286225985,0.3873726301362459,0.6915834535703906
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.14,8,0.55,0.14,5,1.2,0.14,0.08,0.08,0.42,1,0.08,0.36,0.6893424036281179,0.4080536912751678,0.006389776357827476,0.20021299254526093,1.0,0.31494252873563217,1.0,0.07126436781609195,0.0,0.0,3.0533854166666665,0.3053385416666667,0.0,0.09182676652556171,0.3844284129856427,0.6940221302980571
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.14,13,0.72,0.14,3,1.2,0.14,0.04,0.14,0.3,3,0.08,0.36,0.6997690531177829,0.4116847826086957,0.009584664536741214,0.2066027689030884,1.0,0.35019455252918286,1.0,0.09727626459143969,0.0,0.0,1.83203125,0.3053385416666667,0.2766927083333333,0.090524259198958,0.3849071696825078,0.7034945131969655
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.3,1,0.14,0.24,0.6794258373205742,0.4045584045584046,0.002129925452609159,0.25026624068157616,1.0,0.3001186239620403,1.0,0.1269276393831554,0.0,0.0,3.0533854166666665,0.3053385416666667,0.0,0.08368609573428851,0.3893531971465266,0.6723060419511568
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.04,0.14,0.18,2,0.14,0.36,0.7223529411764706,0.41939890710382516,0.008519701810436636,0.21192758253461128,1.0,0.33879093198992444,1.0,0.11083123425692695,0.0,0.0,1.83203125,0.3053385416666667,0.2936197916666667,0.0928036470205145,0.38824434322056744,0.7027717875044694
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.08,8,0.72,0.08,3,1.2,0.14,0.08,0.14,0.42,1,0.14,0.24,0.7546728971962616,0.43009320905459386,0.011714589989350373,0.18849840255591055,1.0,0.250733137829912,1.0,0.14076246334310852,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.09931618365353305,0.38854269541869,0.6754863544989306
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.08,13,0.55,0.08,3,1.2,0.08,0.04,0.08,0.42,1,0.08,0.36,0.817351598173516,0.44974874371859297,0.012779552715654952,0.1395101171458999,0.9985734664764622,0.25677603423680456,0.9985734664764622,0.09843081312410841,0.0,0.0014265335235378032,1.83203125,0.3053385416666667,0.0,0.11234125691957017,0.378235030014033,0.7001892004761852
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.08,13,0.72,0.08,3,1.2,0.08,0.08,0.08,0.18,1,0.08,0.36,0.815068493150685,0.4490566037735849,0.012779552715654952,0.14057507987220447,1.0,0.2575107296137339,1.0,0.09871244635193133,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.11201563008791925,0.3778276957954899,0.6994814704682375
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.14,8,0.55,0.08,5,1.2,0.08,0.08,0.08,0.42,3,0.14,0.24,0.7613636363636364,0.432258064516129,0.008519701810436636,0.16613418530351437,1.0,0.23232323232323232,1.0,0.07954545454545454,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2962239583333333,0.10192119830674047,0.38426629915194555,0.707705629734878
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.2,13,0.55,0.14,5,1.2,0.08,0.04,0.08,0.18,2,0.08,0.36,0.6842105263157895,0.40625,0.007454739084132056,0.17465388711395102,1.0,0.2198100407055631,1.0,0.0407055630936228,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2978515625,0.09475740801042006,0.37753937169289775,0.7049369483220461
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.08,8,0.72,0.08,5,1.2,0.14,0.08,0.08,0.3,3,0.14,0.24,0.7494305239179955,0.4283854166666667,0.007454739084132056,0.17465388711395102,1.0,0.3452914798206278,1.0,0.07847533632286996,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2900390625,0.09996743731683491,0.3874281237057019,0.7190172039086435
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.08,13,0.55,0.08,3,1.2,0.08,0.08,0.08,0.18,1,0.14,0.24,0.7927710843373494,0.4422043010752688,0.013844515441959531,0.19382321618743345,1.0,0.3621951219512195,1.0,0.1378048780487805,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.10192119830674047,0.6165542199969061,0.7262041710716394
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.14,8,0.72,0.14,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.36,0.7098901098901099,0.41516709511568123,0.006389776357827476,0.1650692225772098,1.0,0.3402537485582468,1.0,0.04844290657439446,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2903645833333333,0.0986649299902312,0.38227685241944764,0.7209969443212492
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.08,8,0.72,0.14,3,1.8,0.08,0.04,0.08,0.18,1,0.14,0.36,0.7945823927765236,0.4427672955974843,0.009584664536741214,0.14376996805111822,1.0,0.2579710144927536,1.0,0.08260869565217391,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.10713122761315533,0.3793364153324519,0.7016331223624709
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.14,8,0.55,0.08,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.36,0.7379912663755459,0.42462311557788945,0.008519701810436636,0.14376996805111822,0.9794079794079794,0.22651222651222652,0.9794079794079794,0.04633204633204633,0.0,0.02059202059202059,3.0533854166666665,0.3053385416666667,0.2945963541666667,0.10322370563334418,0.3801766656045459,0.7171728152766051
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.2,8,0.55,0.14,5,1.8,0.14,0.04,0.14,0.18,3,0.14,0.24,0.6473214285714286,0.39295392953929537,0.003194888178913738,0.2108626198083067,1.0,0.1994645247657296,1.0,0.07362784471218206,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2919921875,0.08661673721914685,0.3856791226019699,0.6857420397387896
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,8,0.72,0.08,3,1.2,0.08,0.04,0.08,0.3,2,0.08,0.24,0.8009592326139089,0.4447403462050599,0.013844515441959531,0.18636847710330137,1.0,0.375,1.0,0.13106796116504854,0.0,0.0,1.83203125,0.3053385416666667,0.2858072916666667,0.10354933246499512,0.6164257270562943,0.7425925786384503
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.8,0.14,0.04,0.14,0.42,2,0.14,0.24,0.7577937649880095,0.4311050477489768,0.009584664536741214,0.20979765708200213,0.9764267990074442,0.36352357320099254,0.9764267990074442,0.13647642679900746,0.0,0.02357320099255583,1.83203125,0.3050130208333333,0.2828776041666667,0.09703679583197655,0.3918275662420405,0.7056665967440039
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,8,0.72,0.14,5,1.2,0.08,0.04,0.14,0.18,2,0.08,0.36,0.7422907488986784,0.42604298356510745,0.008519701810436636,0.14909478168264112,1.0,0.34533183352080987,1.0,0.047244094488188976,0.0,0.0,3.0533854166666665,0.3053385416666667,0.291015625,0.10289807880169326,0.6092222376552687,0.7595192812623079
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.14,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.3,1,0.08,0.24,0.7177033492822966,0.4178272980501393,0.009584664536741214,0.22577209797657083,1.0,0.3563218390804598,1.0,0.13409961685823754,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.09182676652556171,0.3944155409261485,0.6831741153549475
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.18,2,0.08,0.24,0.636568848758465,0.3889655172413793,0.003194888178913738,0.22470713525026625,1.0,0.3018867924528302,1.0,0.07665094339622641,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2858072916666667,0.08303484207098664,0.38847103809791106,0.6945488975024524
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.3,3,0.14,0.24,0.6343115124153499,0.38812154696132595,0.003194888178913738,0.22577209797657083,1.0,0.3022432113341204,1.0,0.07674144037780402,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2858072916666667,0.08270921523933572,0.38864051534253363,0.6941753747676188
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.2,8,0.55,0.08,5,1.2,0.14,0.04,0.14,0.18,1,0.14,0.24,0.6899766899766899,0.40827586206896554,0.003194888178913738,0.22470713525026625,1.0,0.20923913043478262,1.0,0.125,0.07880434782608696,0.0,3.0533854166666665,0.3053385416666667,0.0,0.08726799088244871,0.38786103633760194,0.648661225727799
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.08,8,0.55,0.08,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.36,0.7939814814814815,0.4425806451612903,0.009584664536741214,0.1650692225772098,1.0,0.3778857837181045,1.0,0.1117861482381531,0.07776427703523693,0.0,1.83203125,0.3050130208333333,0.2913411458333333,0.10615434711820254,0.38620169783747194,0.700461198733693
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.14,8,0.72,0.08,3,1.8,0.08,0.08,0.14,0.42,1,0.14,0.36,0.75,0.42857142857142855,0.009584664536741214,0.19275825346112885,1.0,0.33620689655172414,1.0,0.10467980295566502,0.07635467980295567,0.0,1.83203125,0.3050130208333333,0.0,0.09703679583197655,0.38637130436608424,0.6808667509424406
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.14,8,0.72,0.14,5,1.8,0.14,0.08,0.14,0.42,1,0.08,0.24,0.7238095238095238,0.4198895027624309,0.0010649627263045794,0.22790202342917998,1.0,0.31511627906976747,1.0,0.11744186046511627,0.07906976744186046,0.0,3.0533854166666665,0.3050130208333333,0.0,0.09019863236730706,0.39071738038543813,0.6694498932912996
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.14,0.42,3,0.14,0.24,0.7270471464019851,0.4209770114942529,0.008519701810436636,0.25026624068157616,1.0,0.3396704689480355,1.0,0.17363751584283904,0.07224334600760456,0.0,1.83203125,0.3053385416666667,0.2747395833333333,0.09019863236730706,0.394717075739068,0.6680129345350397
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,8,0.55,0.08,5,1.2,0.14,0.08,0.14,0.3,1,0.14,0.24,0.6650717703349283,0.3994252873563218,0.003194888178913738,0.25559105431309903,1.0,0.2895662368112544,1.0,0.12075029308323564,0.07737397420867527,0.0,3.0533854166666665,0.3053385416666667,0.0,0.08140670791273201,0.38776137021239965,0.6549081843127054
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,8,0.55,0.14,3,1.8,0.14,0.08,0.14,0.18,2,0.14,0.24,0.674937965260546,0.40296296296296297,0.005324813631522897,0.27582534611288606,1.0,0.3240371845949535,1.0,0.17928286852589642,0.07171314741035857,0.0,1.83203125,0.3053385416666667,0.287109375,0.08303484207098664,0.6212217931871886,0.6874303145548547
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.08,0.14,0.42,3,0.08,0.36,0.7223529411764706,0.41939890710382516,0.008519701810436636,0.21192758253461128,1.0,0.33879093198992444,1.0,0.11083123425692695,0.07934508816120907,0.0,1.83203125,0.3050130208333333,0.2939453125,0.0928036470205145,0.38824434322056744,0.6869027698722275
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.8,0.14,0.08,0.08,0.42,2,0.08,0.36,0.7704545454545455,0.43517329910141206,0.008519701810436636,0.16187433439829607,1.0,0.25258493353028066,1.0,0.09896602658788774,0.0,0.0,1.83203125,0.3050130208333333,0.2897135416666667,0.10420058612829697,0.6076757991311057,0.7361052946305551
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.08,13,0.72,0.14,5,1.2,0.08,0.08,0.14,0.18,2,0.14,0.24,0.782312925170068,0.4389312977099237,0.009584664536741214,0.15335463258785942,1.0,0.22710163111668757,1.0,0.07779171894604768,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2757161458333333,0.10517746662324975,0.38420178817885464,0.7104684205711138
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,13,0.72,0.08,3,1.8,0.08,0.04,0.14,0.18,3,0.14,0.24,0.7676056338028169,0.4342629482071713,0.009584664536741214,0.18849840255591055,1.0,0.2511078286558346,1.0,0.14032496307237813,0.0,0.0,1.83203125,0.3053385416666667,0.2750651041666667,0.10126994464343862,0.38943458616077764,0.6902330096060936
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.14,13,0.55,0.08,3,1.8,0.14,0.04,0.08,0.42,1,0.14,0.24,0.7194244604316546,0.41841004184100417,0.009584664536741214,0.2268370607028754,1.0,0.3427471116816431,1.0,0.14120667522464697,0.0,0.0,1.83203125,0.3050130208333333,0.0,0.09150113969391079,0.3921606793205241,0.6799378827410498
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.2,8,0.55,0.08,3,1.8,0.08,0.08,0.14,0.3,3,0.14,0.24,0.7094430992736077,0.415014164305949,0.009584664536741214,0.23855165069222578,1.0,0.3384615384615385,1.0,0.15128205128205127,0.0,0.0,1.83203125,0.3053385416666667,0.2923177083333333,0.08922175187235429,0.39187620812456225,0.6872248536946611
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.2,13,0.55,0.08,3,1.8,0.14,0.04,0.08,0.42,3,0.14,0.36,0.6812933025404158,0.4052197802197802,0.007454739084132056,0.21725239616613418,1.0,0.3342036553524804,1.0,0.09399477806788512,0.0,0.0,1.83203125,0.3050130208333333,0.29296875,0.08889612504070335,0.3833981848099435,0.6999573794111126
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.08,8,0.55,0.14,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.36,0.7843137254901961,0.43956043956043955,0.007454739084132056,0.12034078807241747,1.0,0.23192019950124687,1.0,0.046134663341645885,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2962239583333333,0.11071312276131554,0.37615344514599747,0.7219739643912884
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.08,13,0.55,0.14,3,1.2,0.08,0.08,0.14,0.18,1,0.08,0.24,0.7857142857142857,0.44,0.011714589989350373,0.16293929712460065,1.0,0.2514705882352941,1.0,0.11470588235294117,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.10582872028655162,0.3862436939668218,0.6894612405137678
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.08,13,0.72,0.14,5,1.2,0.14,0.08,0.14,0.18,3,0.14,0.24,0.7466367713004485,0.4274711168164313,0.007454739084132056,0.16293929712460065,1.0,0.2340702210663199,1.0,0.06631989596879063,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2766927083333333,0.10094431781178768,0.611046555159434,0.740696247210201
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.14,13,0.72,0.08,5,1.8,0.08,0.04,0.08,0.18,2,0.08,0.24,0.7461024498886414,0.4272959183673469,0.007454739084132056,0.15761448349307774,1.0,0.22617534942820838,1.0,0.06607369758576874,0.0,0.0,3.0533854166666665,0.3053385416666667,0.279296875,0.10126994464343862,0.3844306011170513,0.7082232164937639
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.2,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.3,1,0.14,0.36,0.7363636363636363,0.42408376963350786,0.009584664536741214,0.17678381256656017,1.0,0.23795180722891565,1.0,0.09036144578313253,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.09899055682188213,0.6109126679054748,0.7189139280460161
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.2,13,0.72,0.14,3,1.8,0.08,0.08,0.08,0.42,1,0.08,0.24,0.7429906542056075,0.4262734584450402,0.009584664536741214,0.1959531416400426,0.9606060606060606,0.23939393939393938,0.9606060606060606,0.12727272727272726,0.0,0.03939393939393939,1.83203125,0.3050130208333333,0.0,0.0986649299902312,0.3865399565207358,0.6830598965774602
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.08,13,0.55,0.14,5,1.8,0.08,0.08,0.14,0.18,1,0.14,0.24,0.7730337078651686,0.43599493029150826,0.007454739084132056,0.15228966986155484,1.0,0.35083798882681566,1.0,0.0670391061452514,0.0,0.0,3.0533854166666665,0.3053385416666667,0.0,0.10420058612829697,0.3829040579643993,0.7140901108221598
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.08,13,0.72,0.14,5,1.2,0.14,0.08,0.08,0.42,2,0.14,0.36,0.7096069868995634,0.41507024265644954,0.008519701810436636,0.15761448349307774,0.9803468208092485,0.34797687861271676,0.9803468208092485,0.04393063583815029,0.0,0.019653179190751446,3.0533854166666665,0.3053385416666667,0.2776692708333333,0.09931618365353305,0.38142725726846527,0.7260883273915207
